facilityuid,facility,code,ward,sub_county,county,indicator,period,dhis2_value,datim_value,gender,age
W4iT4HvZqo1,Mlimani Dispensary,18625,Sinoko Ward,Likuyani Sub County,Kakamega County,atSQz5O7e2A,2019Q4,46,80.0,(F),25+
W4iT4HvZqo1,Mlimani Dispensary,18625,Sinoko Ward,Likuyani Sub County,Kakamega County,atSQz5O7e2A,2020Q1,81,100.0,(F),25+
W4iT4HvZqo1,Mlimani Dispensary,18625,Sinoko Ward,Likuyani Sub County,Kakamega County,gMICOUtzqRb,2019Q4,1,3.0,(F),10-14
W4iT4HvZqo1,Mlimani Dispensary,18625,Sinoko Ward,Likuyani Sub County,Kakamega County,gMICOUtzqRb,2020Q2,1,0.0,(F),10-14
W4iT4HvZqo1,Mlimani Dispensary,18625,Sinoko Ward,Likuyani Sub County,Kakamega County,gTkVw97FnQK,2019Q4,59,40.0,(M),25+
W4iT4HvZqo1,Mlimani Dispensary,18625,Sinoko Ward,Likuyani Sub County,Kakamega County,gTkVw97FnQK,2020Q1,57,58.0,(M),25+
W4iT4HvZqo1,Mlimani Dispensary,18625,Sinoko Ward,Likuyani Sub County,Kakamega County,gTkVw97FnQK,2020Q2,33,34.0,(M),25+
W4iT4HvZqo1,Mlimani Dispensary,18625,Sinoko Ward,Likuyani Sub County,Kakamega County,XiRbc0DSMOH,2019Q4,5,5.0,(M),15-19
W4iT4HvZqo1,Mlimani Dispensary,18625,Sinoko Ward,Likuyani Sub County,Kakamega County,XiRbc0DSMOH,2020Q1,3,3.0,(M),15-19
W4iT4HvZqo1,Mlimani Dispensary,18625,Sinoko Ward,Likuyani Sub County,Kakamega County,XiRbc0DSMOH,2020Q2,4,4.0,(M),15-19
z3XPCm6Ssp3,Imbiakalo Dispensary,15901,West Kabras Ward,Malava Sub County,Kakamega County,gMICOUtzqRb,2020Q1,4,1.0,(F),10-14
z3XPCm6Ssp3,Imbiakalo Dispensary,15901,West Kabras Ward,Malava Sub County,Kakamega County,gMICOUtzqRb,2020Q2,2,1.0,(F),10-14
z3XPCm6Ssp3,Imbiakalo Dispensary,15901,West Kabras Ward,Malava Sub County,Kakamega County,gTkVw97FnQK,2020Q1,19,20.0,(M),25+
z3XPCm6Ssp3,Imbiakalo Dispensary,15901,West Kabras Ward,Malava Sub County,Kakamega County,JiuqbydCIcy,2019Q4,15,31.0,(F),20-24
z3XPCm6Ssp3,Imbiakalo Dispensary,15901,West Kabras Ward,Malava Sub County,Kakamega County,JiuqbydCIcy,2020Q2,3,30.0,(F),20-24
z3XPCm6Ssp3,Imbiakalo Dispensary,15901,West Kabras Ward,Malava Sub County,Kakamega County,pkShOkgNQt2,2020Q1,10,8.0,(M),20-24
z3XPCm6Ssp3,Imbiakalo Dispensary,15901,West Kabras Ward,Malava Sub County,Kakamega County,YXJf27jfkvS,2019Q4,5,11.0,(F),15-19
z3XPCm6Ssp3,Imbiakalo Dispensary,15901,West Kabras Ward,Malava Sub County,Kakamega County,YXJf27jfkvS,2020Q1,10,25.0,(F),15-19
z3XPCm6Ssp3,Imbiakalo Dispensary,15901,West Kabras Ward,Malava Sub County,Kakamega County,YXJf27jfkvS,2020Q2,2,14.0,(F),15-19
Z65JvisTm4o,Lumino Dispensary,18624,Likuyani Ward,Likuyani Sub County,Kakamega County,gTkVw97FnQK,2020Q1,27,27.0,(M),25+
Z65JvisTm4o,Lumino Dispensary,18624,Likuyani Ward,Likuyani Sub County,Kakamega County,JiuqbydCIcy,2019Q4,15,19.0,(F),20-24
Z65JvisTm4o,Lumino Dispensary,18624,Likuyani Ward,Likuyani Sub County,Kakamega County,pkShOkgNQt2,2020Q1,7,7.0,(M),20-24
Z65JvisTm4o,Lumino Dispensary,18624,Likuyani Ward,Likuyani Sub County,Kakamega County,YXJf27jfkvS,2019Q4,14,19.0,(F),15-19
Z65JvisTm4o,Lumino Dispensary,18624,Likuyani Ward,Likuyani Sub County,Kakamega County,YXJf27jfkvS,2020Q1,6,8.0,(F),15-19
z6NaFzIMBFT,Namasoli Health Centre,16065,Kisa Central Ward,Khwisero Sub County,Kakamega County,pkShOkgNQt2,2020Q2,3,3.0,(M),20-24
z9FKHisHLl1,Mukuyu Dispensary,16031,Mautuma Ward,Lugari Sub County,Kakamega County,atSQz5O7e2A,2019Q4,18,47.0,(F),25+
z9FKHisHLl1,Mukuyu Dispensary,16031,Mautuma Ward,Lugari Sub County,Kakamega County,atSQz5O7e2A,2020Q1,48,60.0,(F),25+
z9FKHisHLl1,Mukuyu Dispensary,16031,Mautuma Ward,Lugari Sub County,Kakamega County,atSQz5O7e2A,2020Q2,30,58.0,(F),25+
z9FKHisHLl1,Mukuyu Dispensary,16031,Mautuma Ward,Lugari Sub County,Kakamega County,JiuqbydCIcy,2019Q4,10,28.0,(F),20-24
z9FKHisHLl1,Mukuyu Dispensary,16031,Mautuma Ward,Lugari Sub County,Kakamega County,JiuqbydCIcy,2020Q2,4,36.0,(F),20-24
z9FKHisHLl1,Mukuyu Dispensary,16031,Mautuma Ward,Lugari Sub County,Kakamega County,YXJf27jfkvS,2019Q4,7,18.0,(F),15-19
z9FKHisHLl1,Mukuyu Dispensary,16031,Mautuma Ward,Lugari Sub County,Kakamega County,YXJf27jfkvS,2020Q1,3,16.0,(F),15-19
z9FKHisHLl1,Mukuyu Dispensary,16031,Mautuma Ward,Lugari Sub County,Kakamega County,YXJf27jfkvS,2020Q2,5,18.0,(F),15-19
Sy2bE0LtTJx,Muting'ong'o Dispensary,16054,Chemuche Ward,Malava Sub County,Kakamega County,JiuqbydCIcy,2019Q4,8,16.0,(F),20-24
Sy2bE0LtTJx,Muting'ong'o Dispensary,16054,Chemuche Ward,Malava Sub County,Kakamega County,JiuqbydCIcy,2020Q1,18,30.0,(F),20-24
Sy2bE0LtTJx,Muting'ong'o Dispensary,16054,Chemuche Ward,Malava Sub County,Kakamega County,lj9QYJqS7bN,2019Q4,2,2.0,(M),10-14
wcM6pww7h2a,Bukura Health Centre,15820,Butsotso South Ward,Lurambi Sub County,Kakamega County,atSQz5O7e2A,2019Q4,33,99.0,(F),25+
Sy2bE0LtTJx,Muting'ong'o Dispensary,16054,Chemuche Ward,Malava Sub County,Kakamega County,pkShOkgNQt2,2020Q1,12,13.0,(M),20-24
wcM6pww7h2a,Bukura Health Centre,15820,Butsotso South Ward,Lurambi Sub County,Kakamega County,gTkVw97FnQK,2019Q4,45,47.0,(M),25+
wcM6pww7h2a,Bukura Health Centre,15820,Butsotso South Ward,Lurambi Sub County,Kakamega County,gTkVw97FnQK,2020Q1,52,52.0,(M),25+
wcM6pww7h2a,Bukura Health Centre,15820,Butsotso South Ward,Lurambi Sub County,Kakamega County,gTkVw97FnQK,2020Q2,42,42.0,(M),25+
Sy2bE0LtTJx,Muting'ong'o Dispensary,16054,Chemuche Ward,Malava Sub County,Kakamega County,pkShOkgNQt2,2020Q2,3,4.0,(M),20-24
wcM6pww7h2a,Bukura Health Centre,15820,Butsotso South Ward,Lurambi Sub County,Kakamega County,lj9QYJqS7bN,2020Q1,2,2.0,(M),10-14
Sy2bE0LtTJx,Muting'ong'o Dispensary,16054,Chemuche Ward,Malava Sub County,Kakamega County,YXJf27jfkvS,2020Q1,16,24.0,(F),15-19
wcM6pww7h2a,Bukura Health Centre,15820,Butsotso South Ward,Lurambi Sub County,Kakamega County,lj9QYJqS7bN,2020Q2,2,2.0,(M),10-14
wcM6pww7h2a,Bukura Health Centre,15820,Butsotso South Ward,Lurambi Sub County,Kakamega County,XiRbc0DSMOH,2019Q4,11,10.0,(M),15-19
wcM6pww7h2a,Bukura Health Centre,15820,Butsotso South Ward,Lurambi Sub County,Kakamega County,XiRbc0DSMOH,2020Q1,11,11.0,(M),15-19
wcM6pww7h2a,Bukura Health Centre,15820,Butsotso South Ward,Lurambi Sub County,Kakamega County,XiRbc0DSMOH,2020Q2,2,2.0,(M),15-19
wCYNSByDP30,Nzoia Matete Dispensary,16086,Lwandeti Ward,Lugari Sub County,Kakamega County,atSQz5O7e2A,2019Q4,32,47.0,(F),25+
wCYNSByDP30,Nzoia Matete Dispensary,16086,Lwandeti Ward,Lugari Sub County,Kakamega County,atSQz5O7e2A,2020Q1,62,81.0,(F),25+
wCYNSByDP30,Nzoia Matete Dispensary,16086,Lwandeti Ward,Lugari Sub County,Kakamega County,atSQz5O7e2A,2020Q2,28,42.0,(F),25+
wCYNSByDP30,Nzoia Matete Dispensary,16086,Lwandeti Ward,Lugari Sub County,Kakamega County,gTkVw97FnQK,2019Q4,24,25.0,(M),25+
wCYNSByDP30,Nzoia Matete Dispensary,16086,Lwandeti Ward,Lugari Sub County,Kakamega County,XiRbc0DSMOH,2019Q4,11,8.0,(M),15-19
wCYNSByDP30,Nzoia Matete Dispensary,16086,Lwandeti Ward,Lugari Sub County,Kakamega County,XiRbc0DSMOH,2020Q1,6,6.0,(M),15-19
wCYNSByDP30,Nzoia Matete Dispensary,16086,Lwandeti Ward,Lugari Sub County,Kakamega County,XiRbc0DSMOH,2020Q2,4,4.0,(M),15-19
wCYNSByDP30,Nzoia Matete Dispensary,16086,Lwandeti Ward,Lugari Sub County,Kakamega County,YXJf27jfkvS,2020Q1,8,16.0,(F),15-19
WHog7fSSmKt,Makunga Rhdc,15991,Malaha/Isongo/Makunga Ward,Mumias East Sub County,Kakamega County,atSQz5O7e2A,2019Q4,99,150.0,(F),25+
WHog7fSSmKt,Makunga Rhdc,15991,Malaha/Isongo/Makunga Ward,Mumias East Sub County,Kakamega County,atSQz5O7e2A,2020Q1,180,257.0,(F),25+
WHog7fSSmKt,Makunga Rhdc,15991,Malaha/Isongo/Makunga Ward,Mumias East Sub County,Kakamega County,atSQz5O7e2A,2020Q2,88,178.0,(F),25+
WHog7fSSmKt,Makunga Rhdc,15991,Malaha/Isongo/Makunga Ward,Mumias East Sub County,Kakamega County,gTkVw97FnQK,2019Q4,76,70.0,(M),25+
WHog7fSSmKt,Makunga Rhdc,15991,Malaha/Isongo/Makunga Ward,Mumias East Sub County,Kakamega County,gTkVw97FnQK,2020Q1,122,123.0,(M),25+
WHog7fSSmKt,Makunga Rhdc,15991,Malaha/Isongo/Makunga Ward,Mumias East Sub County,Kakamega County,lj9QYJqS7bN,2019Q4,3,3.0,(M),10-14
WHog7fSSmKt,Makunga Rhdc,15991,Malaha/Isongo/Makunga Ward,Mumias East Sub County,Kakamega County,lj9QYJqS7bN,2020Q1,3,3.0,(M),10-14
WHog7fSSmKt,Makunga Rhdc,15991,Malaha/Isongo/Makunga Ward,Mumias East Sub County,Kakamega County,lj9QYJqS7bN,2020Q2,1,1.0,(M),10-14
WHog7fSSmKt,Makunga Rhdc,15991,Malaha/Isongo/Makunga Ward,Mumias East Sub County,Kakamega County,XiRbc0DSMOH,2019Q4,2,11.0,(M),15-19
WHog7fSSmKt,Makunga Rhdc,15991,Malaha/Isongo/Makunga Ward,Mumias East Sub County,Kakamega County,XiRbc0DSMOH,2020Q1,11,11.0,(M),15-19
WHog7fSSmKt,Makunga Rhdc,15991,Malaha/Isongo/Makunga Ward,Mumias East Sub County,Kakamega County,XiRbc0DSMOH,2020Q2,5,5.0,(M),15-19
WHog7fSSmKt,Makunga Rhdc,15991,Malaha/Isongo/Makunga Ward,Mumias East Sub County,Kakamega County,YXJf27jfkvS,2020Q2,9,39.0,(F),15-19
ZhDOwErGfV4,Lukoye Health Centre,17298,Marama North Ward,Butere Sub County,Kakamega County,atSQz5O7e2A,2019Q4,66,88.0,(F),25+
ZhDOwErGfV4,Lukoye Health Centre,17298,Marama North Ward,Butere Sub County,Kakamega County,atSQz5O7e2A,2020Q2,44,72.0,(F),25+
ZhDOwErGfV4,Lukoye Health Centre,17298,Marama North Ward,Butere Sub County,Kakamega County,JiuqbydCIcy,2020Q2,36,47.0,(F),20-24
ZhDOwErGfV4,Lukoye Health Centre,17298,Marama North Ward,Butere Sub County,Kakamega County,lj9QYJqS7bN,2019Q4,1,1.0,(M),10-14
ZhDOwErGfV4,Lukoye Health Centre,17298,Marama North Ward,Butere Sub County,Kakamega County,lj9QYJqS7bN,2020Q1,2,1.0,(M),10-14
ZhDOwErGfV4,Lukoye Health Centre,17298,Marama North Ward,Butere Sub County,Kakamega County,lj9QYJqS7bN,2020Q2,1,1.0,(M),10-14
ZhDOwErGfV4,Lukoye Health Centre,17298,Marama North Ward,Butere Sub County,Kakamega County,pkShOkgNQt2,2019Q4,13,10.0,(M),20-24
WKpi4HTOfa6,Eshiabwali Dispensary,19899,Kisa East Ward,Khwisero Sub County,Kakamega County,atSQz5O7e2A,2019Q4,53,70.0,(F),25+
WKpi4HTOfa6,Eshiabwali Dispensary,19899,Kisa East Ward,Khwisero Sub County,Kakamega County,atSQz5O7e2A,2020Q1,63,90.0,(F),25+
WKpi4HTOfa6,Eshiabwali Dispensary,19899,Kisa East Ward,Khwisero Sub County,Kakamega County,atSQz5O7e2A,2020Q2,28,48.0,(F),25+
WKpi4HTOfa6,Eshiabwali Dispensary,19899,Kisa East Ward,Khwisero Sub County,Kakamega County,gTkVw97FnQK,2020Q1,44,44.0,(M),25+
WKpi4HTOfa6,Eshiabwali Dispensary,19899,Kisa East Ward,Khwisero Sub County,Kakamega County,gTkVw97FnQK,2020Q2,18,18.0,(M),25+
WKpi4HTOfa6,Eshiabwali Dispensary,19899,Kisa East Ward,Khwisero Sub County,Kakamega County,XiRbc0DSMOH,2019Q4,4,4.0,(M),15-19
WKpi4HTOfa6,Eshiabwali Dispensary,19899,Kisa East Ward,Khwisero Sub County,Kakamega County,XiRbc0DSMOH,2020Q1,4,4.0,(M),15-19
WKpi4HTOfa6,Eshiabwali Dispensary,19899,Kisa East Ward,Khwisero Sub County,Kakamega County,XiRbc0DSMOH,2020Q2,2,2.0,(M),15-19
WKpi4HTOfa6,Eshiabwali Dispensary,19899,Kisa East Ward,Khwisero Sub County,Kakamega County,YXJf27jfkvS,2019Q4,4,19.0,(F),15-19
zjvUyYZscbf,St Charles Lwanga Health Centre,15957,Chekalini Ward,Lugari Sub County,Kakamega County,gTkVw97FnQK,2019Q4,39,41.0,(M),25+
zjvUyYZscbf,St Charles Lwanga Health Centre,15957,Chekalini Ward,Lugari Sub County,Kakamega County,gTkVw97FnQK,2020Q2,23,25.0,(M),25+
zjvUyYZscbf,St Charles Lwanga Health Centre,15957,Chekalini Ward,Lugari Sub County,Kakamega County,JiuqbydCIcy,2020Q1,6,14.0,(F),20-24
zjvUyYZscbf,St Charles Lwanga Health Centre,15957,Chekalini Ward,Lugari Sub County,Kakamega County,JiuqbydCIcy,2020Q2,15,34.0,(F),20-24
zjvUyYZscbf,St Charles Lwanga Health Centre,15957,Chekalini Ward,Lugari Sub County,Kakamega County,lj9QYJqS7bN,2019Q4,1,1.0,(M),10-14
zjvUyYZscbf,St Charles Lwanga Health Centre,15957,Chekalini Ward,Lugari Sub County,Kakamega County,pkShOkgNQt2,2020Q1,5,4.0,(M),20-24
zjvUyYZscbf,St Charles Lwanga Health Centre,15957,Chekalini Ward,Lugari Sub County,Kakamega County,YXJf27jfkvS,2020Q2,9,16.0,(F),15-19
wP6cPKxmPwl,Approved Dispensary,15804,Mahiakalo Ward,Lurambi Sub County,Kakamega County,atSQz5O7e2A,2020Q1,52,72.0,(F),25+
wP6cPKxmPwl,Approved Dispensary,15804,Mahiakalo Ward,Lurambi Sub County,Kakamega County,gTkVw97FnQK,2019Q4,40,48.0,(M),25+
wP6cPKxmPwl,Approved Dispensary,15804,Mahiakalo Ward,Lurambi Sub County,Kakamega County,gTkVw97FnQK,2020Q1,74,74.0,(M),25+
wP6cPKxmPwl,Approved Dispensary,15804,Mahiakalo Ward,Lurambi Sub County,Kakamega County,gTkVw97FnQK,2020Q2,53,52.0,(M),25+
wP6cPKxmPwl,Approved Dispensary,15804,Mahiakalo Ward,Lurambi Sub County,Kakamega County,XiRbc0DSMOH,2019Q4,4,4.0,(M),15-19
wP6cPKxmPwl,Approved Dispensary,15804,Mahiakalo Ward,Lurambi Sub County,Kakamega County,XiRbc0DSMOH,2020Q1,4,4.0,(M),15-19
wP6cPKxmPwl,Approved Dispensary,15804,Mahiakalo Ward,Lurambi Sub County,Kakamega County,XiRbc0DSMOH,2020Q2,4,4.0,(M),15-19
zRb4VBix3Qg,Matunda Nursing Home,16007,Nzoia Ward,Likuyani Sub County,Kakamega County,JiuqbydCIcy,2020Q2,26,43.0,(F),20-24
zRb4VBix3Qg,Matunda Nursing Home,16007,Nzoia Ward,Likuyani Sub County,Kakamega County,pkShOkgNQt2,2019Q4,9,8.0,(M),20-24
zRb4VBix3Qg,Matunda Nursing Home,16007,Nzoia Ward,Likuyani Sub County,Kakamega County,YXJf27jfkvS,2019Q4,3,14.0,(F),15-19
zRb4VBix3Qg,Matunda Nursing Home,16007,Nzoia Ward,Likuyani Sub County,Kakamega County,YXJf27jfkvS,2020Q2,16,22.0,(F),15-19
zsswqbRZEzQ,Shikusi Dispensary,16113,Isukha South Ward,Shinyalu Sub County,Kakamega County,atSQz5O7e2A,2020Q1,42,80.0,(F),25+
zsswqbRZEzQ,Shikusi Dispensary,16113,Isukha South Ward,Shinyalu Sub County,Kakamega County,JiuqbydCIcy,2019Q4,6,25.0,(F),20-24
zsswqbRZEzQ,Shikusi Dispensary,16113,Isukha South Ward,Shinyalu Sub County,Kakamega County,pkShOkgNQt2,2020Q1,9,9.0,(M),20-24
zsswqbRZEzQ,Shikusi Dispensary,16113,Isukha South Ward,Shinyalu Sub County,Kakamega County,YXJf27jfkvS,2019Q4,7,19.0,(F),15-19
zsswqbRZEzQ,Shikusi Dispensary,16113,Isukha South Ward,Shinyalu Sub County,Kakamega County,YXJf27jfkvS,2020Q2,3,30.0,(F),15-19
wTvF9os0GY9,Mirere Health Centre,17931,Namamali Ward,Matungu Sub County,Kakamega County,atSQz5O7e2A,2020Q1,85,128.0,(F),25+
wTvF9os0GY9,Mirere Health Centre,17931,Namamali Ward,Matungu Sub County,Kakamega County,atSQz5O7e2A,2020Q2,53,108.0,(F),25+
wTvF9os0GY9,Mirere Health Centre,17931,Namamali Ward,Matungu Sub County,Kakamega County,gTkVw97FnQK,2019Q4,45,45.0,(M),25+
wTvF9os0GY9,Mirere Health Centre,17931,Namamali Ward,Matungu Sub County,Kakamega County,gTkVw97FnQK,2020Q1,32,35.0,(M),25+
wTvF9os0GY9,Mirere Health Centre,17931,Namamali Ward,Matungu Sub County,Kakamega County,gTkVw97FnQK,2020Q2,24,26.0,(M),25+
wTvF9os0GY9,Mirere Health Centre,17931,Namamali Ward,Matungu Sub County,Kakamega County,XiRbc0DSMOH,2019Q4,6,6.0,(M),15-19
wTvF9os0GY9,Mirere Health Centre,17931,Namamali Ward,Matungu Sub County,Kakamega County,XiRbc0DSMOH,2020Q1,7,7.0,(M),15-19
zvicDsjeRbr,Lunyito Dispensary,15974,Lugari Ward,Lugari Sub County,Kakamega County,atSQz5O7e2A,2020Q2,7,20.0,(F),25+
zvicDsjeRbr,Lunyito Dispensary,15974,Lugari Ward,Lugari Sub County,Kakamega County,JiuqbydCIcy,2020Q2,3,16.0,(F),20-24
zvicDsjeRbr,Lunyito Dispensary,15974,Lugari Ward,Lugari Sub County,Kakamega County,lj9QYJqS7bN,2020Q1,1,0.0,(M),10-14
zvicDsjeRbr,Lunyito Dispensary,15974,Lugari Ward,Lugari Sub County,Kakamega County,YXJf27jfkvS,2019Q4,4,8.0,(F),15-19
zvicDsjeRbr,Lunyito Dispensary,15974,Lugari Ward,Lugari Sub County,Kakamega County,YXJf27jfkvS,2020Q1,2,5.0,(F),15-19
ZWaly1q0aqs,Imalaba Dispensary,16484,Idakho South Ward,Ikolomani Sub County,Kakamega County,JiuqbydCIcy,2019Q4,9,16.0,(F),20-24
ZWaly1q0aqs,Imalaba Dispensary,16484,Idakho South Ward,Ikolomani Sub County,Kakamega County,pkShOkgNQt2,2020Q1,4,4.0,(M),20-24
ZWaly1q0aqs,Imalaba Dispensary,16484,Idakho South Ward,Ikolomani Sub County,Kakamega County,YXJf27jfkvS,2019Q4,4,6.0,(F),15-19
ZWaly1q0aqs,Imalaba Dispensary,16484,Idakho South Ward,Ikolomani Sub County,Kakamega County,YXJf27jfkvS,2020Q1,6,10.0,(F),15-19
WVQA3Ztjy6t,Iguhu District Hospital,15899,Idakho East Ward,Ikolomani Sub County,Kakamega County,atSQz5O7e2A,2020Q1,20,121.0,(F),25+
WVQA3Ztjy6t,Iguhu District Hospital,15899,Idakho East Ward,Ikolomani Sub County,Kakamega County,gMICOUtzqRb,2019Q4,3,4.0,(F),10-14
WVQA3Ztjy6t,Iguhu District Hospital,15899,Idakho East Ward,Ikolomani Sub County,Kakamega County,gMICOUtzqRb,2020Q2,1,1.0,(F),10-14
WVQA3Ztjy6t,Iguhu District Hospital,15899,Idakho East Ward,Ikolomani Sub County,Kakamega County,gTkVw97FnQK,2019Q4,74,76.0,(M),25+
WVQA3Ztjy6t,Iguhu District Hospital,15899,Idakho East Ward,Ikolomani Sub County,Kakamega County,gTkVw97FnQK,2020Q1,42,38.0,(M),25+
WVQA3Ztjy6t,Iguhu District Hospital,15899,Idakho East Ward,Ikolomani Sub County,Kakamega County,gTkVw97FnQK,2020Q2,41,41.0,(M),25+
WVQA3Ztjy6t,Iguhu District Hospital,15899,Idakho East Ward,Ikolomani Sub County,Kakamega County,XiRbc0DSMOH,2020Q1,1,1.0,(M),15-19
wXYxrsjOc8d,Bungasi Health Centre,15827,Musanda Ward,Mumias West Sub County,Kakamega County,atSQz5O7e2A,2019Q4,32,77.0,(F),25+
wXYxrsjOc8d,Bungasi Health Centre,15827,Musanda Ward,Mumias West Sub County,Kakamega County,atSQz5O7e2A,2020Q1,71,109.0,(F),25+
wXYxrsjOc8d,Bungasi Health Centre,15827,Musanda Ward,Mumias West Sub County,Kakamega County,atSQz5O7e2A,2020Q2,69,111.0,(F),25+
wXYxrsjOc8d,Bungasi Health Centre,15827,Musanda Ward,Mumias West Sub County,Kakamega County,gTkVw97FnQK,2019Q4,47,30.0,(M),25+
wXYxrsjOc8d,Bungasi Health Centre,15827,Musanda Ward,Mumias West Sub County,Kakamega County,gTkVw97FnQK,2020Q2,51,53.0,(M),25+
wXYxrsjOc8d,Bungasi Health Centre,15827,Musanda Ward,Mumias West Sub County,Kakamega County,lj9QYJqS7bN,2019Q4,2,0.0,(M),10-14
wXYxrsjOc8d,Bungasi Health Centre,15827,Musanda Ward,Mumias West Sub County,Kakamega County,lj9QYJqS7bN,2020Q1,2,1.0,(M),10-14
wXYxrsjOc8d,Bungasi Health Centre,15827,Musanda Ward,Mumias West Sub County,Kakamega County,lj9QYJqS7bN,2020Q2,1,8.0,(M),10-14
wXYxrsjOc8d,Bungasi Health Centre,15827,Musanda Ward,Mumias West Sub County,Kakamega County,XiRbc0DSMOH,2019Q4,13,8.0,(M),15-19
wXYxrsjOc8d,Bungasi Health Centre,15827,Musanda Ward,Mumias West Sub County,Kakamega County,XiRbc0DSMOH,2020Q1,17,13.0,(M),15-19
wXYxrsjOc8d,Bungasi Health Centre,15827,Musanda Ward,Mumias West Sub County,Kakamega County,XiRbc0DSMOH,2020Q2,16,13.0,(M),15-19
WYaAkILOP16,Buchangu Dispensary,15810,Bunyala Central Ward,Navakholo Sub County,Kakamega County,atSQz5O7e2A,2019Q4,108,135.0,(F),25+
WYaAkILOP16,Buchangu Dispensary,15810,Bunyala Central Ward,Navakholo Sub County,Kakamega County,atSQz5O7e2A,2020Q1,115,123.0,(F),25+
WYaAkILOP16,Buchangu Dispensary,15810,Bunyala Central Ward,Navakholo Sub County,Kakamega County,atSQz5O7e2A,2020Q2,89,116.0,(F),25+
WYaAkILOP16,Buchangu Dispensary,15810,Bunyala Central Ward,Navakholo Sub County,Kakamega County,gMICOUtzqRb,2019Q4,1,3.0,(F),10-14
WYaAkILOP16,Buchangu Dispensary,15810,Bunyala Central Ward,Navakholo Sub County,Kakamega County,gMICOUtzqRb,2020Q1,3,5.0,(F),10-14
WYaAkILOP16,Buchangu Dispensary,15810,Bunyala Central Ward,Navakholo Sub County,Kakamega County,gMICOUtzqRb,2020Q2,2,3.0,(F),10-14
WYaAkILOP16,Buchangu Dispensary,15810,Bunyala Central Ward,Navakholo Sub County,Kakamega County,gTkVw97FnQK,2019Q4,17,19.0,(M),25+
WYaAkILOP16,Buchangu Dispensary,15810,Bunyala Central Ward,Navakholo Sub County,Kakamega County,gTkVw97FnQK,2020Q1,17,39.0,(M),25+
WYaAkILOP16,Buchangu Dispensary,15810,Bunyala Central Ward,Navakholo Sub County,Kakamega County,gTkVw97FnQK,2020Q2,14,14.0,(M),25+
WYaAkILOP16,Buchangu Dispensary,15810,Bunyala Central Ward,Navakholo Sub County,Kakamega County,XiRbc0DSMOH,2019Q4,2,2.0,(M),15-19
WYaAkILOP16,Buchangu Dispensary,15810,Bunyala Central Ward,Navakholo Sub County,Kakamega County,XiRbc0DSMOH,2020Q1,5,7.0,(M),15-19
WYaAkILOP16,Buchangu Dispensary,15810,Bunyala Central Ward,Navakholo Sub County,Kakamega County,XiRbc0DSMOH,2020Q2,3,3.0,(M),15-19
TDU6t8gEJgE,Sakali Dispensary,19960,Mahiakalo Ward,Lurambi Sub County,Kakamega County,JiuqbydCIcy,2019Q4,22,32.0,(F),20-24
TDU6t8gEJgE,Sakali Dispensary,19960,Mahiakalo Ward,Lurambi Sub County,Kakamega County,JiuqbydCIcy,2020Q1,21,45.0,(F),20-24
TDU6t8gEJgE,Sakali Dispensary,19960,Mahiakalo Ward,Lurambi Sub County,Kakamega County,pkShOkgNQt2,2019Q4,17,15.0,(M),20-24
TDU6t8gEJgE,Sakali Dispensary,19960,Mahiakalo Ward,Lurambi Sub County,Kakamega County,pkShOkgNQt2,2020Q1,17,17.0,(M),20-24
TDU6t8gEJgE,Sakali Dispensary,19960,Mahiakalo Ward,Lurambi Sub County,Kakamega County,YXJf27jfkvS,2019Q4,12,14.0,(F),15-19
TDU6t8gEJgE,Sakali Dispensary,19960,Mahiakalo Ward,Lurambi Sub County,Kakamega County,YXJf27jfkvS,2020Q1,9,21.0,(F),15-19
tENZF6BO4Q7,Mukumu Hospital,16030,Isukha South Ward,Shinyalu Sub County,Kakamega County,gMICOUtzqRb,2019Q4,26,13.0,(F),10-14
tENZF6BO4Q7,Mukumu Hospital,16030,Isukha South Ward,Shinyalu Sub County,Kakamega County,gMICOUtzqRb,2020Q1,14,14.0,(F),10-14
tENZF6BO4Q7,Mukumu Hospital,16030,Isukha South Ward,Shinyalu Sub County,Kakamega County,JiuqbydCIcy,2019Q4,86,151.0,(F),20-24
tENZF6BO4Q7,Mukumu Hospital,16030,Isukha South Ward,Shinyalu Sub County,Kakamega County,JiuqbydCIcy,2020Q2,16,94.0,(F),20-24
tENZF6BO4Q7,Mukumu Hospital,16030,Isukha South Ward,Shinyalu Sub County,Kakamega County,pkShOkgNQt2,2020Q1,51,52.0,(M),20-24
tENZF6BO4Q7,Mukumu Hospital,16030,Isukha South Ward,Shinyalu Sub County,Kakamega County,pkShOkgNQt2,2020Q2,20,22.0,(M),20-24
tENZF6BO4Q7,Mukumu Hospital,16030,Isukha South Ward,Shinyalu Sub County,Kakamega County,YXJf27jfkvS,2019Q4,64,75.0,(F),15-19
tENZF6BO4Q7,Mukumu Hospital,16030,Isukha South Ward,Shinyalu Sub County,Kakamega County,YXJf27jfkvS,2020Q2,8,39.0,(F),15-19
tmOunpxPDt9,Ap Line Dispensary,15801,Shirere Ward,Lurambi Sub County,Kakamega County,gTkVw97FnQK,2020Q2,47,47.0,(M),25+
tmOunpxPDt9,Ap Line Dispensary,15801,Shirere Ward,Lurambi Sub County,Kakamega County,JiuqbydCIcy,2020Q2,18,163.0,(F),20-24
