facilityuid,facility,code,ward,sub_county,county,indicator,indicator_name,period,dhis2_value,datim_value
BRIBehwYmcd,Shamakhubu Health Centre,16104.0,Murhanda Ward,Shinyalu Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,1.0,1.0
zjvUyYZscbf,St Charles Lwanga Health Centre,15957.0,Chekalini Ward,Lugari Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,36.0,34.0
GsdR4nzQbYe,Murudef Clinic,16048.0,Idakho Central Ward,Ikolomani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,4.0,4.0
zjvUyYZscbf,St Charles Lwanga Health Centre,15957.0,Chekalini Ward,Lugari Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,25.0,24.0
GsdR4nzQbYe,Murudef Clinic,16048.0,Idakho Central Ward,Ikolomani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,4.0,4.0
cMV2EgW6Tza,Mahatma Gandi Health Centre,16144.0,Isukha South Ward,Shinyalu Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,3.0,3.0
CceWNo4yXvT,Malekha Dispensary,15997.0,Shirungu-mugai Ward,Malava Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,2.0,2.0
cMV2EgW6Tza,Mahatma Gandi Health Centre,16144.0,Isukha South Ward,Shinyalu Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,5.0,5.0
nNM3ZA9ErqU,Shikusa Health Centre,16112.0,Isukha North Ward,Shinyalu Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,47.0,45.0
yanWZpO1esQ,GK Prisons Dispensary (Kakamega Central),15892.0,Shirere Ward,Lurambi Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,4.0,4.0
k0yug2XqYRT,Lumakanda District Hospital,15969.0,Lumakanda Ward,Lugari Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,240.0,239.0
COpiQeVtvEL,St Pius Musoli Health Centre,16145.0,Idakho Central Ward,Ikolomani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,42.0,42.0
mfEvntdmjUe,Chevoso Dispensary,15857.0,South Kabras Ward,Malava Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,4.0,4.0
ndBnE6yUjoy,Bukaya Health Centre,15817.0,Etenje Ward,Mumias West Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,5.0,5.0
vhGugNZUV3w,Savane Dispensary,16101.0,Idakho East Ward,Ikolomani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,49.0,49.0
hUDoz9oxecE,Eshiongo Dispensary,15883.0,Shinoyi-Shikomari-Esumeiya Ward,Navakholo Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,72.0,72.0
KzjIbQebF4W,Shiseso Health Centre,16119.0,Idakho North Ward,Ikolomani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,65.0,65.0
PKZbcnRwCfc,Sinoko Dispensary (Likuyani),16127.0,Sinoko Ward,Likuyani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,74.0,74.0
r5bAjjkOcRq,Khalaba Health Centre,15931.0,Khalaba Ward,Matungu Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,196.0,181.0
TtPo1TF1tpl,Lutaso Dispensary,15978.0,Bunyala East Ward,Navakholo Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,7.0,7.0
vlaFA7e0Boh,Lusheya Health Centre,15977.0,Lusheya/Lubinu Ward,Mumias East Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,3.0,3.0
hUDoz9oxecE,Eshiongo Dispensary,15883.0,Shinoyi-Shikomari-Esumeiya Ward,Navakholo Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,76.0,74.0
S9Q1bx9tpZz,Chombeli Health Centre,15859.0,Shirungu-mugai Ward,Malava Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,1.0,1.0
zvicDsjeRbr,Lunyito Dispensary,15974.0,Lugari Ward,Lugari Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,31.0,29.0
KzjIbQebF4W,Shiseso Health Centre,16119.0,Idakho North Ward,Ikolomani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,101.0,99.0
uj2UMJenimd,Nabongo Dispensary,16059.0,Sheywe Ward,Lurambi Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,177.0,170.0
WVQA3Ztjy6t,Iguhu District Hospital,15899.0,Idakho East Ward,Ikolomani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,137.0,135.0
fVYB9g9ByWU,Elwesero Dispensary,15874.0,Shirere Ward,Lurambi Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,146.0,139.0
iIngX6G2Ezq,Kongoni Health Centre,15955.0,Kongoni Ward,Likuyani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,174.0,174.0
wP6cPKxmPwl,Approved Dispensary,15804.0,Mahiakalo Ward,Lurambi Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,83.0,81.0
nNM3ZA9ErqU,Shikusa Health Centre,16112.0,Isukha North Ward,Shinyalu Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,36.0,51.0
IBvuTu4Q05K,Eshirembe Dispensary,17133.0,Butsotso South Ward,Lurambi Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,9.0,9.0
z9FKHisHLl1,Mukuyu Dispensary,16031.0,Mautuma Ward,Lugari Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,1.0,1.0
DN1DpNnTw3q,Shitsitswi Health Centre,16121.0,Marama Central Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,116.0,115.0
KWE4k0FdpyQ,Mulwanda Dispensary,16033.0,Kisa Central Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,45.0,44.0
DN1DpNnTw3q,Shitsitswi Health Centre,16121.0,Marama Central Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,3.0,3.0
Qvul0TKYFSw,Muhaka Disensary,16027.0,Kisa West Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,42.0,41.0
VymFeOiKKGv,Shikunga Health Centre,16111.0,Marenyo-Shianda Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,8.0,8.0
cSJA4hwmlLm,Mwihila Mission Hospital,16058.0,Kisa North Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,52.0,49.0
S0pNUj8UTsw,Manda Dispensary,17681.0,Manda-shivanga Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,66.0,66.0
OB7IC7CcLnh,Sonak Clinic,16132.0,Kisa Central Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,2.0,2.0
Jq3sWm3tMJy,Manyala Sub-District Hospital,15999.0,Marama South Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,115.0,111.0
kyuG50xCh7R,Khwisero Health Centre,15940.0,Kisa North Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,7.0,7.0
z6NaFzIMBFT,Namasoli Health Centre,16065.0,Kisa Central Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,32.0,32.0
kbg8aYUzgUM,Shinyalu Health Centre,17596.0,Isukha Central Ward,Shinyalu Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,9.0,9.0
OVV0fHS7fux,Butere District Hospital,15836.0,Marama Central Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,191.0,190.0
h5OdkQ5jKdv,Emalindi Health Centre,17409.0,Kisa East Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,1.0,1.0
UptqVvZaPxr,Mugomari Dispensary,17597.0,Isukha west Ward,Shinyalu Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,1.0,1.0
SL8fi4azWSe,Mugai Dispensary,18779.0,Shirungu-mugai Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,49.0,47.0
guZb4if7tPO,Mutsetsa Dispensary,16055.0,Kisa Central Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,23.0,23.0
Sl09BVeTcZl,Mundoli Health Centre,16040.0,Kisa Central Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,15.0,15.0
dAnPb1AZoKy,Shinutsa Dispensary,16115.0,Kisa East Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,1.0,1.0
dAnPb1AZoKy,Shinutsa Dispensary,16115.0,Kisa East Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,51.0,44.0
VymFeOiKKGv,Shikunga Health Centre,16111.0,Marenyo-Shianda Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,66.0,65.0
fB3xG06tgRu,Shisaba Dispensary,16118.0,Marama West Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,4.0,4.0
dAnPb1AZoKy,Shinutsa Dispensary,16115.0,Kisa East Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,54.0,52.0
h5OdkQ5jKdv,Emalindi Health Centre,17409.0,Kisa East Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,6.0,5.0
kyuG50xCh7R,Khwisero Health Centre,15940.0,Kisa North Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,169.0,165.0
PMtDVZGDXRv,Elwangale Health Centre,16714.0,Kisa East Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,37.0,36.0
OVV0fHS7fux,Butere District Hospital,15836.0,Marama Central Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,13.0,13.0
Jq3sWm3tMJy,Manyala Sub-District Hospital,15999.0,Marama South Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,6.0,6.0
kbg8aYUzgUM,Shinyalu Health Centre,17596.0,Isukha Central Ward,Shinyalu Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,156.0,156.0
fB3xG06tgRu,Shisaba Dispensary,16118.0,Marama West Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,97.0,95.0
SL8fi4azWSe,Mugai Dispensary,18779.0,Shirungu-mugai Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,31.0,31.0
Qvul0TKYFSw,Muhaka Disensary,16027.0,Kisa West Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,55.0,53.0
cSJA4hwmlLm,Mwihila Mission Hospital,16058.0,Kisa North Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,2.0,2.0
guZb4if7tPO,Mutsetsa Dispensary,16055.0,Kisa Central Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,23.0,23.0
kyuG50xCh7R,Khwisero Health Centre,15940.0,Kisa North Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,170.0,167.0
KWE4k0FdpyQ,Mulwanda Dispensary,16033.0,Kisa Central Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,3.0,3.0
agO9AbQPxH4,Shiraha Health Centre,16116.0,Marama North Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,53.0,52.0
UptqVvZaPxr,Mugomari Dispensary,17597.0,Isukha west Ward,Shinyalu Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,22.0,22.0
z6NaFzIMBFT,Namasoli Health Centre,16065.0,Kisa Central Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,35.0,35.0
VymFeOiKKGv,Shikunga Health Centre,16111.0,Marenyo-Shianda Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,2.0,2.0
hVOEvLLuWx6,Eshimukoko Health Centre,16114.0,Marama North Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,54.0,53.0
ZhDOwErGfV4,Lukoye Health Centre,17298.0,Marama North Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,1.0,1.0
QR2K4k8VKF1,Masaba Dispensary,16715.0,Marama South Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,10.0,10.0
fB3xG06tgRu,Shisaba Dispensary,16118.0,Marama West Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,116.0,114.0
OVV0fHS7fux,Butere District Hospital,15836.0,Marama Central Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,13.0,13.0
kbg8aYUzgUM,Shinyalu Health Centre,17596.0,Isukha Central Ward,Shinyalu Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,178.0,176.0
Jq3sWm3tMJy,Manyala Sub-District Hospital,15999.0,Marama South Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,8.0,8.0
UptqVvZaPxr,Mugomari Dispensary,17597.0,Isukha west Ward,Shinyalu Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,22.0,22.0
agO9AbQPxH4,Shiraha Health Centre,16116.0,Marama North Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,53.0,52.0
UptqVvZaPxr,Mugomari Dispensary,17597.0,Isukha west Ward,Shinyalu Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,26.0,26.0
S0pNUj8UTsw,Manda Dispensary,17681.0,Manda-shivanga Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,72.0,71.0
DN1DpNnTw3q,Shitsitswi Health Centre,16121.0,Marama Central Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,106.0,104.0
S0pNUj8UTsw,Manda Dispensary,17681.0,Manda-shivanga Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,32.0,32.0
dkDsAHgijLc,Mabole Health Centre,17297.0,Marenyo-Shianda Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,82.0,82.0
hVOEvLLuWx6,Eshimukoko Health Centre,16114.0,Marama North Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,51.0,50.0
dkDsAHgijLc,Mabole Health Centre,17297.0,Marenyo-Shianda Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,63.0,60.0
guZb4if7tPO,Mutsetsa Dispensary,16055.0,Kisa Central Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,9.0,9.0
agO9AbQPxH4,Shiraha Health Centre,16116.0,Marama North Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,44.0,44.0
DN1DpNnTw3q,Shitsitswi Health Centre,16121.0,Marama Central Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,85.0,81.0
kyuG50xCh7R,Khwisero Health Centre,15940.0,Kisa North Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,160.0,157.0
z6NaFzIMBFT,Namasoli Health Centre,16065.0,Kisa Central Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,28.0,28.0
kyuG50xCh7R,Khwisero Health Centre,15940.0,Kisa North Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,8.0,8.0
OVV0fHS7fux,Butere District Hospital,15836.0,Marama Central Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,10.0,10.0
kbg8aYUzgUM,Shinyalu Health Centre,17596.0,Isukha Central Ward,Shinyalu Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,224.0,220.0
OB7IC7CcLnh,Sonak Clinic,16132.0,Kisa Central Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,19.0,19.0
fB3xG06tgRu,Shisaba Dispensary,16118.0,Marama West Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,121.0,116.0
VymFeOiKKGv,Shikunga Health Centre,16111.0,Marenyo-Shianda Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,4.0,4.0
cSJA4hwmlLm,Mwihila Mission Hospital,16058.0,Kisa North Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,43.0,41.0
VymFeOiKKGv,Shikunga Health Centre,16111.0,Marenyo-Shianda Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,81.0,81.0
OVV0fHS7fux,Butere District Hospital,15836.0,Marama Central Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,213.0,209.0
KWE4k0FdpyQ,Mulwanda Dispensary,16033.0,Kisa Central Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,1.0,1.0
Qvul0TKYFSw,Muhaka Disensary,16027.0,Kisa West Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,60.0,56.0
DN1DpNnTw3q,Shitsitswi Health Centre,16121.0,Marama Central Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,2.0,2.0
KWE4k0FdpyQ,Mulwanda Dispensary,16033.0,Kisa Central Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,60.0,60.0
dkDsAHgijLc,Mabole Health Centre,17297.0,Marenyo-Shianda Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,81.0,78.0
hVOEvLLuWx6,Eshimukoko Health Centre,16114.0,Marama North Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,27.0,27.0
SL8fi4azWSe,Mugai Dispensary,18779.0,Shirungu-mugai Ward,Malava Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,1.0,1.0
ZhDOwErGfV4,Lukoye Health Centre,17298.0,Marama North Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,36.0,35.0
guZb4if7tPO,Mutsetsa Dispensary,16055.0,Kisa Central Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,1.0,1.0
PMtDVZGDXRv,Elwangale Health Centre,16714.0,Kisa East Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,45.0,44.0
cSJA4hwmlLm,Mwihila Mission Hospital,16058.0,Kisa North Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,3.0,3.0
h5OdkQ5jKdv,Emalindi Health Centre,17409.0,Kisa East Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,16.0,15.0
PMtDVZGDXRv,Elwangale Health Centre,16714.0,Kisa East Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,2.0,2.0
dAnPb1AZoKy,Shinutsa Dispensary,16115.0,Kisa East Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,1.0,1.0
kbg8aYUzgUM,Shinyalu Health Centre,17596.0,Isukha Central Ward,Shinyalu Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,2.0,2.0
Jq3sWm3tMJy,Manyala Sub-District Hospital,15999.0,Marama South Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,6.0,6.0
ZhDOwErGfV4,Lukoye Health Centre,17298.0,Marama North Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,48.0,48.0
h5OdkQ5jKdv,Emalindi Health Centre,17409.0,Kisa East Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,22.0,22.0
fB3xG06tgRu,Shisaba Dispensary,16118.0,Marama West Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,3.0,3.0
SL8fi4azWSe,Mugai Dispensary,18779.0,Shirungu-mugai Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,43.0,43.0
Jq3sWm3tMJy,Manyala Sub-District Hospital,15999.0,Marama South Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,110.0,108.0
KWE4k0FdpyQ,Mulwanda Dispensary,16033.0,Kisa Central Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,57.0,54.0
cSJA4hwmlLm,Mwihila Mission Hospital,16058.0,Kisa North Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,34.0,34.0
UptqVvZaPxr,Mugomari Dispensary,17597.0,Isukha west Ward,Shinyalu Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,2.0,2.0
DN1DpNnTw3q,Shitsitswi Health Centre,16121.0,Marama Central Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,4.0,4.0
OVV0fHS7fux,Butere District Hospital,15836.0,Marama Central Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,227.0,224.0
dAnPb1AZoKy,Shinutsa Dispensary,16115.0,Kisa East Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,44.0,44.0
VymFeOiKKGv,Shikunga Health Centre,16111.0,Marenyo-Shianda Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,85.0,83.0
S0pNUj8UTsw,Manda Dispensary,17681.0,Manda-shivanga Ward,Malava Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,1.0,1.0
