facilityuid,facility,code,ward,sub_county,county,indicator,indicator_name,period,dhis2_value,datim_value
hUDoz9oxecE,Eshiongo Dispensary,15883,Shinoyi-Shikomari-Esumeiya Ward,Navakholo Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,72,72
KzjIbQebF4W,Shiseso Health Centre,16119,Idakho North Ward,Ikolomani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,65,65
PKZbcnRwCfc,Sinoko Dispensary (Likuyani),16127,Sinoko Ward,Likuyani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,74,74
r5bAjjkOcRq,Khalaba Health Centre,15931,Khalaba Ward,Matungu Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,196,181
TtPo1TF1tpl,Lutaso Dispensary,15978,Bunyala East Ward,Navakholo Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,7,7
vlaFA7e0Boh,Lusheya Health Centre,15977,Lusheya/Lubinu Ward,Mumias East Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,3,3
hUDoz9oxecE,Eshiongo Dispensary,15883,Shinoyi-Shikomari-Esumeiya Ward,Navakholo Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,76,74
S9Q1bx9tpZz,Chombeli Health Centre,15859,Shirungu-mugai Ward,Malava Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,1,1
zvicDsjeRbr,Lunyito Dispensary,15974,Lugari Ward,Lugari Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,31,29
KzjIbQebF4W,Shiseso Health Centre,16119,Idakho North Ward,Ikolomani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,101,99
uj2UMJenimd,Nabongo Dispensary,16059,Sheywe Ward,Lurambi Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,177,170
WVQA3Ztjy6t,Iguhu District Hospital,15899,Idakho East Ward,Ikolomani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,137,135
fVYB9g9ByWU,Elwesero Dispensary,15874,Shirere Ward,Lurambi Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,146,139
iIngX6G2Ezq,Kongoni Health Centre,15955,Kongoni Ward,Likuyani Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,174,174
wP6cPKxmPwl,Approved Dispensary,15804,Mahiakalo Ward,Lurambi Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,83,81
nNM3ZA9ErqU,Shikusa Health Centre,16112,Isukha North Ward,Shinyalu Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,36,51
IBvuTu4Q05K,Eshirembe Dispensary,17133,Butsotso South Ward,Lurambi Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,9,9
z9FKHisHLl1,Mukuyu Dispensary,16031,Mautuma Ward,Lugari Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,1,1
DN1DpNnTw3q,Shitsitswi Health Centre,16121,Marama Central Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,116,115
KWE4k0FdpyQ,Mulwanda Dispensary,16033,Kisa Central Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,45,44
DN1DpNnTw3q,Shitsitswi Health Centre,16121,Marama Central Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,3,3
Qvul0TKYFSw,Muhaka Disensary,16027,Kisa West Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,42,41
VymFeOiKKGv,Shikunga Health Centre,16111,Marenyo-Shianda Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,8,8
cSJA4hwmlLm,Mwihila Mission Hospital,16058,Kisa North Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,52,49
S0pNUj8UTsw,Manda Dispensary,17681,Manda-shivanga Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,66,66
OB7IC7CcLnh,Sonak Clinic,16132,Kisa Central Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,2,2
Jq3sWm3tMJy,Manyala Sub-District Hospital,15999,Marama South Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,115,111
kyuG50xCh7R,Khwisero Health Centre,15940,Kisa North Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,7,7
z6NaFzIMBFT,Namasoli Health Centre,16065,Kisa Central Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,32,32
kbg8aYUzgUM,Shinyalu Health Centre,17596,Isukha Central Ward,Shinyalu Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,9,9
OVV0fHS7fux,Butere District Hospital,15836,Marama Central Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,191,190
h5OdkQ5jKdv,Emalindi Health Centre,17409,Kisa East Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,1,1
UptqVvZaPxr,Mugomari Dispensary,17597,Isukha west Ward,Shinyalu Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,1,1
SL8fi4azWSe,Mugai Dispensary,18779,Shirungu-mugai Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,49,47
guZb4if7tPO,Mutsetsa Dispensary,16055,Kisa Central Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,23,23
Sl09BVeTcZl,Mundoli Health Centre,16040,Kisa Central Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,15,15
dAnPb1AZoKy,Shinutsa Dispensary,16115,Kisa East Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,1,1
dAnPb1AZoKy,Shinutsa Dispensary,16115,Kisa East Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,51,44
VymFeOiKKGv,Shikunga Health Centre,16111,Marenyo-Shianda Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,66,65
fB3xG06tgRu,Shisaba Dispensary,16118,Marama West Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,4,4
dAnPb1AZoKy,Shinutsa Dispensary,16115,Kisa East Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,54,52
h5OdkQ5jKdv,Emalindi Health Centre,17409,Kisa East Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,6,5
kyuG50xCh7R,Khwisero Health Centre,15940,Kisa North Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,169,165
PMtDVZGDXRv,Elwangale Health Centre,16714,Kisa East Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,37,36
OVV0fHS7fux,Butere District Hospital,15836,Marama Central Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,13,13
Jq3sWm3tMJy,Manyala Sub-District Hospital,15999,Marama South Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,6,6
kbg8aYUzgUM,Shinyalu Health Centre,17596,Isukha Central Ward,Shinyalu Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,156,156
fB3xG06tgRu,Shisaba Dispensary,16118,Marama West Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,97,95
SL8fi4azWSe,Mugai Dispensary,18779,Shirungu-mugai Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,31,31
Qvul0TKYFSw,Muhaka Disensary,16027,Kisa West Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,55,53
cSJA4hwmlLm,Mwihila Mission Hospital,16058,Kisa North Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,2,2
guZb4if7tPO,Mutsetsa Dispensary,16055,Kisa Central Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,23,23
kyuG50xCh7R,Khwisero Health Centre,15940,Kisa North Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,170,167
KWE4k0FdpyQ,Mulwanda Dispensary,16033,Kisa Central Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,3,3
agO9AbQPxH4,Shiraha Health Centre,16116,Marama North Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,53,52
UptqVvZaPxr,Mugomari Dispensary,17597,Isukha west Ward,Shinyalu Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,22,22
z6NaFzIMBFT,Namasoli Health Centre,16065,Kisa Central Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,35,35
VymFeOiKKGv,Shikunga Health Centre,16111,Marenyo-Shianda Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,2,2
hVOEvLLuWx6,Eshimukoko Health Centre,16114,Marama North Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,54,53
ZhDOwErGfV4,Lukoye Health Centre,17298,Marama North Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,1,1
QR2K4k8VKF1,Masaba Dispensary,16715,Marama South Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,10,10
fB3xG06tgRu,Shisaba Dispensary,16118,Marama West Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,116,114
OVV0fHS7fux,Butere District Hospital,15836,Marama Central Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,13,13
kbg8aYUzgUM,Shinyalu Health Centre,17596,Isukha Central Ward,Shinyalu Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,178,176
Jq3sWm3tMJy,Manyala Sub-District Hospital,15999,Marama South Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,8,8
UptqVvZaPxr,Mugomari Dispensary,17597,Isukha west Ward,Shinyalu Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,22,22
agO9AbQPxH4,Shiraha Health Centre,16116,Marama North Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,53,52
UptqVvZaPxr,Mugomari Dispensary,17597,Isukha west Ward,Shinyalu Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,26,26
S0pNUj8UTsw,Manda Dispensary,17681,Manda-shivanga Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,72,71
DN1DpNnTw3q,Shitsitswi Health Centre,16121,Marama Central Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,106,104
S0pNUj8UTsw,Manda Dispensary,17681,Manda-shivanga Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,32,32
dkDsAHgijLc,Mabole Health Centre,17297,Marenyo-Shianda Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,82,82
hVOEvLLuWx6,Eshimukoko Health Centre,16114,Marama North Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,51,50
dkDsAHgijLc,Mabole Health Centre,17297,Marenyo-Shianda Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,63,60
guZb4if7tPO,Mutsetsa Dispensary,16055,Kisa Central Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,9,9
agO9AbQPxH4,Shiraha Health Centre,16116,Marama North Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,44,44
DN1DpNnTw3q,Shitsitswi Health Centre,16121,Marama Central Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,85,81
kyuG50xCh7R,Khwisero Health Centre,15940,Kisa North Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,160,157
z6NaFzIMBFT,Namasoli Health Centre,16065,Kisa Central Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,28,28
kyuG50xCh7R,Khwisero Health Centre,15940,Kisa North Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,8,8
OVV0fHS7fux,Butere District Hospital,15836,Marama Central Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,10,10
kbg8aYUzgUM,Shinyalu Health Centre,17596,Isukha Central Ward,Shinyalu Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,224,220
OB7IC7CcLnh,Sonak Clinic,16132,Kisa Central Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,19,19
fB3xG06tgRu,Shisaba Dispensary,16118,Marama West Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,121,116
VymFeOiKKGv,Shikunga Health Centre,16111,Marenyo-Shianda Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,4,4
cSJA4hwmlLm,Mwihila Mission Hospital,16058,Kisa North Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,43,41
VymFeOiKKGv,Shikunga Health Centre,16111,Marenyo-Shianda Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,81,81
OVV0fHS7fux,Butere District Hospital,15836,Marama Central Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,213,209
KWE4k0FdpyQ,Mulwanda Dispensary,16033,Kisa Central Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,1,1
Qvul0TKYFSw,Muhaka Disensary,16027,Kisa West Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,60,56
DN1DpNnTw3q,Shitsitswi Health Centre,16121,Marama Central Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,2,2
KWE4k0FdpyQ,Mulwanda Dispensary,16033,Kisa Central Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,60,60
dkDsAHgijLc,Mabole Health Centre,17297,Marenyo-Shianda Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,81,78
hVOEvLLuWx6,Eshimukoko Health Centre,16114,Marama North Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,27,27
SL8fi4azWSe,Mugai Dispensary,18779,Shirungu-mugai Ward,Malava Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,1,1
ZhDOwErGfV4,Lukoye Health Centre,17298,Marama North Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,36,35
guZb4if7tPO,Mutsetsa Dispensary,16055,Kisa Central Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,1,1
PMtDVZGDXRv,Elwangale Health Centre,16714,Kisa East Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,45,44
cSJA4hwmlLm,Mwihila Mission Hospital,16058,Kisa North Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,3,3
h5OdkQ5jKdv,Emalindi Health Centre,17409,Kisa East Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,16,15
PMtDVZGDXRv,Elwangale Health Centre,16714,Kisa East Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,2,2
dAnPb1AZoKy,Shinutsa Dispensary,16115,Kisa East Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,1,1
kbg8aYUzgUM,Shinyalu Health Centre,17596,Isukha Central Ward,Shinyalu Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,2,2
Jq3sWm3tMJy,Manyala Sub-District Hospital,15999,Marama South Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,6,6
ZhDOwErGfV4,Lukoye Health Centre,17298,Marama North Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,48,48
h5OdkQ5jKdv,Emalindi Health Centre,17409,Kisa East Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,22,22
fB3xG06tgRu,Shisaba Dispensary,16118,Marama West Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,3,3
SL8fi4azWSe,Mugai Dispensary,18779,Shirungu-mugai Ward,Malava Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,43,43
Jq3sWm3tMJy,Manyala Sub-District Hospital,15999,Marama South Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,110,108
KWE4k0FdpyQ,Mulwanda Dispensary,16033,Kisa Central Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,57,54
cSJA4hwmlLm,Mwihila Mission Hospital,16058,Kisa North Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,34,34
UptqVvZaPxr,Mugomari Dispensary,17597,Isukha west Ward,Shinyalu Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,2,2
DN1DpNnTw3q,Shitsitswi Health Centre,16121,Marama Central Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,4,4
OVV0fHS7fux,Butere District Hospital,15836,Marama Central Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,227,224
dAnPb1AZoKy,Shinutsa Dispensary,16115,Kisa East Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,44,44
VymFeOiKKGv,Shikunga Health Centre,16111,Marenyo-Shianda Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,85,83
S0pNUj8UTsw,Manda Dispensary,17681,Manda-shivanga Ward,Malava Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,1,1
kyuG50xCh7R,Khwisero Health Centre,15940,Kisa North Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,9,9
Jq3sWm3tMJy,Manyala Sub-District Hospital,15999,Marama South Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,121,119
z6NaFzIMBFT,Namasoli Health Centre,16065,Kisa Central Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,2,2
agO9AbQPxH4,Shiraha Health Centre,16116,Marama North Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,3,3
Sl09BVeTcZl,Mundoli Health Centre,16040,Kisa Central Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,17,17
kbg8aYUzgUM,Shinyalu Health Centre,17596,Isukha Central Ward,Shinyalu Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,8,8
ZhDOwErGfV4,Lukoye Health Centre,17298,Marama North Ward,Butere Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2019Q4,35,33
PMtDVZGDXRv,Elwangale Health Centre,16714,Kisa East Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q2,53,53
fB3xG06tgRu,Shisaba Dispensary,16118,Marama West Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,5,5
hVOEvLLuWx6,Eshimukoko Health Centre,16114,Marama North Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,4,4
Qvul0TKYFSw,Muhaka Disensary,16027,Kisa West Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q2,6,6
Sl09BVeTcZl,Mundoli Health Centre,16040,Kisa Central Ward,Khwisero Sub County,Kakamega County,ETX9cUWF43c,MOH 731  Initial test at ANC       HV02-04,2020Q1,19,19
dkDsAHgijLc,Mabole Health Centre,17297,Marenyo-Shianda Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,7,7
agO9AbQPxH4,Shiraha Health Centre,16116,Marama North Ward,Butere Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,1,1
guZb4if7tPO,Mutsetsa Dispensary,16055,Kisa Central Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2020Q1,2,2
guZb4if7tPO,Mutsetsa Dispensary,16055,Kisa Central Ward,Khwisero Sub County,Kakamega County,qSgLzXh46n9,MOH 731  Known Positive at 1st  ANC       HV02-03,2019Q4,1,1
