facilityuid,facility,code,ward,sub_county,county,indicator,indicator_name,period,dhis2_value,other,gender,short_indicator_name,age
MPbxqvaEWLa,Navakholo Sub-District Hospital,16078,Bunyala Central Ward,Navakholo Sub County,Kakamega County,atSQz5O7e2A,MOH 731 Tested_25+ (F) HV01-09,2020Q2,77,178,female,tested,25+
MPbxqvaEWLa,Navakholo Sub-District Hospital,16078,Bunyala Central Ward,Navakholo Sub County,Kakamega County,JiuqbydCIcy,MOH 731 Tested_20-24(F) HV01-07,2020Q1,23,88,female,tested,20-24
MPbxqvaEWLa,Navakholo Sub-District Hospital,16078,Bunyala Central Ward,Navakholo Sub County,Kakamega County,OePJt8CcZ0d,MOH 731 Tested_1-9 HV01-01,2019Q4,6,7,n,tested,1-9
MPbxqvaEWLa,Navakholo Sub-District Hospital,16078,Bunyala Central Ward,Navakholo Sub County,Kakamega County,pkShOkgNQt2,MOH 731 Tested_20-24(M) HV01-06,2019Q4,14,14,male,tested,20-24
MPbxqvaEWLa,Navakholo Sub-District Hospital,16078,Bunyala Central Ward,Navakholo Sub County,Kakamega County,pkShOkgNQt2,MOH 731 Tested_20-24(M) HV01-06,2020Q2,14,14,male,tested,20-24
MPbxqvaEWLa,Navakholo Sub-District Hospital,16078,Bunyala Central Ward,Navakholo Sub County,Kakamega County,YXJf27jfkvS,MOH 731 Tested_15-19(F) HV01-05,2019Q4,18,47,female,tested,15-19
MPbxqvaEWLa,Navakholo Sub-District Hospital,16078,Bunyala Central Ward,Navakholo Sub County,Kakamega County,YXJf27jfkvS,MOH 731 Tested_15-19(F) HV01-05,2020Q1,13,40,female,tested,15-19
MPbxqvaEWLa,Navakholo Sub-District Hospital,16078,Bunyala Central Ward,Navakholo Sub County,Kakamega County,YXJf27jfkvS,MOH 731 Tested_15-19(F) HV01-05,2020Q2,12,53,female,tested,15-19
MsF0OYgs0ut,Eregi Mission Health Centre,15881,Idakho South Ward,Ikolomani Sub County,Kakamega County,atSQz5O7e2A,MOH 731 Tested_25+ (F) HV01-09,2020Q1,21,31,female,tested,25+
MsF0OYgs0ut,Eregi Mission Health Centre,15881,Idakho South Ward,Ikolomani Sub County,Kakamega County,gMICOUtzqRb,MOH 731 Tested_10-14(F) HV01-03,2020Q2,1,1,female,tested,10-14
MsF0OYgs0ut,Eregi Mission Health Centre,15881,Idakho South Ward,Ikolomani Sub County,Kakamega County,JiuqbydCIcy,MOH 731 Tested_20-24(F) HV01-07,2020Q1,3,10,female,tested,20-24
MsF0OYgs0ut,Eregi Mission Health Centre,15881,Idakho South Ward,Ikolomani Sub County,Kakamega County,JiuqbydCIcy,MOH 731 Tested_20-24(F) HV01-07,2020Q2,5,12,female,tested,20-24
MsF0OYgs0ut,Eregi Mission Health Centre,15881,Idakho South Ward,Ikolomani Sub County,Kakamega County,lj9QYJqS7bN,MOH 731 Tested_10-14 (M) HV01-02,2019Q4,2,1,male,tested,10-14
MsF0OYgs0ut,Eregi Mission Health Centre,15881,Idakho South Ward,Ikolomani Sub County,Kakamega County,lj9QYJqS7bN,MOH 731 Tested_10-14 (M) HV01-02,2020Q2,1,1,male,tested,10-14
MsF0OYgs0ut,Eregi Mission Health Centre,15881,Idakho South Ward,Ikolomani Sub County,Kakamega County,OePJt8CcZ0d,MOH 731 Tested_1-9 HV01-01,2019Q4,1,1,n,tested,1-9
MsF0OYgs0ut,Eregi Mission Health Centre,15881,Idakho South Ward,Ikolomani Sub County,Kakamega County,pkShOkgNQt2,MOH 731 Tested_20-24(M) HV01-06,2020Q1,3,4,male,tested,20-24
MdJ4Zb1k9o6,Matungu Sub-District Hospital,16037,Mayoni Ward,Matungu Sub County,Kakamega County,pkShOkgNQt2,MOH 731 Tested_20-24(M) HV01-06,2020Q1,5,5,male,tested,20-24
MdJ4Zb1k9o6,Matungu Sub-District Hospital,16037,Mayoni Ward,Matungu Sub County,Kakamega County,YXJf27jfkvS,MOH 731 Tested_15-19(F) HV01-05,2020Q2,12,112,female,tested,15-19
mfEvntdmjUe,Chevoso Dispensary,15857,South Kabras Ward,Malava Sub County,Kakamega County,gTkVw97FnQK,MOH 731 Tested_25+ (M) HV01-08,2019Q4,42,42,male,tested,25+
mfEvntdmjUe,Chevoso Dispensary,15857,South Kabras Ward,Malava Sub County,Kakamega County,gTkVw97FnQK,MOH 731 Tested_25+ (M) HV01-08,2020Q2,30,31,male,tested,25+
mfEvntdmjUe,Chevoso Dispensary,15857,South Kabras Ward,Malava Sub County,Kakamega County,pkShOkgNQt2,MOH 731 Tested_20-24(M) HV01-06,2019Q4,8,10,male,tested,20-24
MPbxqvaEWLa,Navakholo Sub-District Hospital,16078,Bunyala Central Ward,Navakholo Sub County,Kakamega County,JiuqbydCIcy,MOH 731 Tested_20-24(F) HV01-07,2019Q4,21,73,female,tested,20-24
MPbxqvaEWLa,Navakholo Sub-District Hospital,16078,Bunyala Central Ward,Navakholo Sub County,Kakamega County,JiuqbydCIcy,MOH 731 Tested_20-24(F) HV01-07,2020Q2,19,95,female,tested,20-24
MPbxqvaEWLa,Navakholo Sub-District Hospital,16078,Bunyala Central Ward,Navakholo Sub County,Kakamega County,lj9QYJqS7bN,MOH 731 Tested_10-14 (M) HV01-02,2019Q4,1,1,male,tested,10-14
MPbxqvaEWLa,Navakholo Sub-District Hospital,16078,Bunyala Central Ward,Navakholo Sub County,Kakamega County,lj9QYJqS7bN,MOH 731 Tested_10-14 (M) HV01-02,2020Q1,3,3,male,tested,10-14
mzlrz5MPNNj,Mahanga Dispensary - Kakamega,15987,Lwandeti Ward,Lugari Sub County,Kakamega County,gMICOUtzqRb,MOH 731 Tested_10-14(F) HV01-03,2020Q1,1,1,female,tested,10-14
MPbxqvaEWLa,Navakholo Sub-District Hospital,16078,Bunyala Central Ward,Navakholo Sub County,Kakamega County,lj9QYJqS7bN,MOH 731 Tested_10-14 (M) HV01-02,2020Q2,1,1,male,tested,10-14
MPbxqvaEWLa,Navakholo Sub-District Hospital,16078,Bunyala Central Ward,Navakholo Sub County,Kakamega County,OePJt8CcZ0d,MOH 731 Tested_1-9 HV01-01,2020Q1,13,13,n,tested,1-9
mzlrz5MPNNj,Mahanga Dispensary - Kakamega,15987,Lwandeti Ward,Lugari Sub County,Kakamega County,JiuqbydCIcy,MOH 731 Tested_20-24(F) HV01-07,2020Q1,13,21,female,tested,20-24
mzlrz5MPNNj,Mahanga Dispensary - Kakamega,15987,Lwandeti Ward,Lugari Sub County,Kakamega County,lj9QYJqS7bN,MOH 731 Tested_10-14 (M) HV01-02,2019Q4,1,1,male,tested,10-14
MPbxqvaEWLa,Navakholo Sub-District Hospital,16078,Bunyala Central Ward,Navakholo Sub County,Kakamega County,pkShOkgNQt2,MOH 731 Tested_20-24(M) HV01-06,2020Q1,13,13,male,tested,20-24
mzlrz5MPNNj,Mahanga Dispensary - Kakamega,15987,Lwandeti Ward,Lugari Sub County,Kakamega County,pkShOkgNQt2,MOH 731 Tested_20-24(M) HV01-06,2019Q4,1,1,male,tested,20-24
mzlrz5MPNNj,Mahanga Dispensary - Kakamega,15987,Lwandeti Ward,Lugari Sub County,Kakamega County,pkShOkgNQt2,MOH 731 Tested_20-24(M) HV01-06,2020Q2,3,,male,tested,20-24
mzlrz5MPNNj,Mahanga Dispensary - Kakamega,15987,Lwandeti Ward,Lugari Sub County,Kakamega County,YXJf27jfkvS,MOH 731 Tested_15-19(F) HV01-05,2020Q1,6,10,female,tested,15-19
KWE4k0FdpyQ,Mulwanda Dispensary,16033,Kisa Central Ward,Khwisero Sub County,Kakamega County,atSQz5O7e2A,MOH 731 Tested_25+ (F) HV01-09,2019Q4,29,52,female,tested,25+
KWE4k0FdpyQ,Mulwanda Dispensary,16033,Kisa Central Ward,Khwisero Sub County,Kakamega County,atSQz5O7e2A,MOH 731 Tested_25+ (F) HV01-09,2020Q1,40,73,female,tested,25+
KWE4k0FdpyQ,Mulwanda Dispensary,16033,Kisa Central Ward,Khwisero Sub County,Kakamega County,gMICOUtzqRb,MOH 731 Tested_10-14(F) HV01-03,2019Q4,1,1,female,tested,10-14
KWE4k0FdpyQ,Mulwanda Dispensary,16033,Kisa Central Ward,Khwisero Sub County,Kakamega County,gMICOUtzqRb,MOH 731 Tested_10-14(F) HV01-03,2020Q2,1,1,female,tested,10-14
KWE4k0FdpyQ,Mulwanda Dispensary,16033,Kisa Central Ward,Khwisero Sub County,Kakamega County,gTkVw97FnQK,MOH 731 Tested_25+ (M) HV01-08,2019Q4,28,29,male,tested,25+
KWE4k0FdpyQ,Mulwanda Dispensary,16033,Kisa Central Ward,Khwisero Sub County,Kakamega County,gTkVw97FnQK,MOH 731 Tested_25+ (M) HV01-08,2020Q1,33,31,male,tested,25+
KWE4k0FdpyQ,Mulwanda Dispensary,16033,Kisa Central Ward,Khwisero Sub County,Kakamega County,gTkVw97FnQK,MOH 731 Tested_25+ (M) HV01-08,2020Q2,15,14,male,tested,25+
KWE4k0FdpyQ,Mulwanda Dispensary,16033,Kisa Central Ward,Khwisero Sub County,Kakamega County,OePJt8CcZ0d,MOH 731 Tested_1-9 HV01-01,2019Q4,3,3,n,tested,1-9
KWE4k0FdpyQ,Mulwanda Dispensary,16033,Kisa Central Ward,Khwisero Sub County,Kakamega County,OePJt8CcZ0d,MOH 731 Tested_1-9 HV01-01,2020Q1,8,8,n,tested,1-9
KWE4k0FdpyQ,Mulwanda Dispensary,16033,Kisa Central Ward,Khwisero Sub County,Kakamega County,OePJt8CcZ0d,MOH 731 Tested_1-9 HV01-01,2020Q2,9,9,n,tested,1-9
KWE4k0FdpyQ,Mulwanda Dispensary,16033,Kisa Central Ward,Khwisero Sub County,Kakamega County,XiRbc0DSMOH,MOH 731 Tested_15-19 (M) HV01-04,2019Q4,4,4,male,tested,15-19
KWE4k0FdpyQ,Mulwanda Dispensary,16033,Kisa Central Ward,Khwisero Sub County,Kakamega County,XiRbc0DSMOH,MOH 731 Tested_15-19 (M) HV01-04,2020Q1,3,3,male,tested,15-19
KWE4k0FdpyQ,Mulwanda Dispensary,16033,Kisa Central Ward,Khwisero Sub County,Kakamega County,XiRbc0DSMOH,MOH 731 Tested_15-19 (M) HV01-04,2020Q2,3,3,male,tested,15-19
MsF0OYgs0ut,Eregi Mission Health Centre,15881,Idakho South Ward,Ikolomani Sub County,Kakamega County,JiuqbydCIcy,MOH 731 Tested_20-24(F) HV01-07,2019Q4,7,14,female,tested,20-24
MsF0OYgs0ut,Eregi Mission Health Centre,15881,Idakho South Ward,Ikolomani Sub County,Kakamega County,pkShOkgNQt2,MOH 731 Tested_20-24(M) HV01-06,2019Q4,2,1,male,tested,20-24
MsF0OYgs0ut,Eregi Mission Health Centre,15881,Idakho South Ward,Ikolomani Sub County,Kakamega County,pkShOkgNQt2,MOH 731 Tested_20-24(M) HV01-06,2020Q2,2,2,male,tested,20-24
MsF0OYgs0ut,Eregi Mission Health Centre,15881,Idakho South Ward,Ikolomani Sub County,Kakamega County,YXJf27jfkvS,MOH 731 Tested_15-19(F) HV01-05,2019Q4,3,2,female,tested,15-19
MsF0OYgs0ut,Eregi Mission Health Centre,15881,Idakho South Ward,Ikolomani Sub County,Kakamega County,YXJf27jfkvS,MOH 731 Tested_15-19(F) HV01-05,2020Q2,1,4,female,tested,15-19
kWzAmRGUHal,Kakamega Forest Dispensary,15914,Isukha Central Ward,Shinyalu Sub County,Kakamega County,atSQz5O7e2A,MOH 731 Tested_25+ (F) HV01-09,2019Q4,111,128,female,tested,25+
kWzAmRGUHal,Kakamega Forest Dispensary,15914,Isukha Central Ward,Shinyalu Sub County,Kakamega County,atSQz5O7e2A,MOH 731 Tested_25+ (F) HV01-09,2020Q1,76,94,female,tested,25+
kWzAmRGUHal,Kakamega Forest Dispensary,15914,Isukha Central Ward,Shinyalu Sub County,Kakamega County,gTkVw97FnQK,MOH 731 Tested_25+ (M) HV01-08,2019Q4,89,89,male,tested,25+
kWzAmRGUHal,Kakamega Forest Dispensary,15914,Isukha Central Ward,Shinyalu Sub County,Kakamega County,gTkVw97FnQK,MOH 731 Tested_25+ (M) HV01-08,2020Q2,31,36,male,tested,25+
kWzAmRGUHal,Kakamega Forest Dispensary,15914,Isukha Central Ward,Shinyalu Sub County,Kakamega County,OePJt8CcZ0d,MOH 731 Tested_1-9 HV01-01,2019Q4,14,17,n,tested,1-9
kWzAmRGUHal,Kakamega Forest Dispensary,15914,Isukha Central Ward,Shinyalu Sub County,Kakamega County,XiRbc0DSMOH,MOH 731 Tested_15-19 (M) HV01-04,2019Q4,16,15,male,tested,15-19
kWzAmRGUHal,Kakamega Forest Dispensary,15914,Isukha Central Ward,Shinyalu Sub County,Kakamega County,XiRbc0DSMOH,MOH 731 Tested_15-19 (M) HV01-04,2020Q1,11,11,male,tested,15-19
kWzAmRGUHal,Kakamega Forest Dispensary,15914,Isukha Central Ward,Shinyalu Sub County,Kakamega County,XiRbc0DSMOH,MOH 731 Tested_15-19 (M) HV01-04,2020Q2,7,8,male,tested,15-19
Ky6P5BmX0sQ,Ebuhala Health Centre,20515,Kisa West Ward,Khwisero Sub County,Kakamega County,atSQz5O7e2A,MOH 731 Tested_25+ (F) HV01-09,2019Q4,37,63,female,tested,25+
Ky6P5BmX0sQ,Ebuhala Health Centre,20515,Kisa West Ward,Khwisero Sub County,Kakamega County,atSQz5O7e2A,MOH 731 Tested_25+ (F) HV01-09,2020Q2,50,74,female,tested,25+
Ky6P5BmX0sQ,Ebuhala Health Centre,20515,Kisa West Ward,Khwisero Sub County,Kakamega County,gMICOUtzqRb,MOH 731 Tested_10-14(F) HV01-03,2019Q4,2,2,female,tested,10-14
Ky6P5BmX0sQ,Ebuhala Health Centre,20515,Kisa West Ward,Khwisero Sub County,Kakamega County,gMICOUtzqRb,MOH 731 Tested_10-14(F) HV01-03,2020Q2,2,3,female,tested,10-14
Ky6P5BmX0sQ,Ebuhala Health Centre,20515,Kisa West Ward,Khwisero Sub County,Kakamega County,gTkVw97FnQK,MOH 731 Tested_25+ (M) HV01-08,2019Q4,31,32,male,tested,25+
Ky6P5BmX0sQ,Ebuhala Health Centre,20515,Kisa West Ward,Khwisero Sub County,Kakamega County,gTkVw97FnQK,MOH 731 Tested_25+ (M) HV01-08,2020Q1,48,49,male,tested,25+
Ky6P5BmX0sQ,Ebuhala Health Centre,20515,Kisa West Ward,Khwisero Sub County,Kakamega County,OePJt8CcZ0d,MOH 731 Tested_1-9 HV01-01,2020Q1,5,5,n,tested,1-9
Ky6P5BmX0sQ,Ebuhala Health Centre,20515,Kisa West Ward,Khwisero Sub County,Kakamega County,OePJt8CcZ0d,MOH 731 Tested_1-9 HV01-01,2020Q2,3,3,n,tested,1-9
Ky6P5BmX0sQ,Ebuhala Health Centre,20515,Kisa West Ward,Khwisero Sub County,Kakamega County,XiRbc0DSMOH,MOH 731 Tested_15-19 (M) HV01-04,2019Q4,9,9,male,tested,15-19
Ky6P5BmX0sQ,Ebuhala Health Centre,20515,Kisa West Ward,Khwisero Sub County,Kakamega County,XiRbc0DSMOH,MOH 731 Tested_15-19 (M) HV01-04,2020Q1,3,3,male,tested,15-19
Ky6P5BmX0sQ,Ebuhala Health Centre,20515,Kisa West Ward,Khwisero Sub County,Kakamega County,XiRbc0DSMOH,MOH 731 Tested_15-19 (M) HV01-04,2020Q2,7,7,male,tested,15-19
Ky6P5BmX0sQ,Ebuhala Health Centre,20515,Kisa West Ward,Khwisero Sub County,Kakamega County,YXJf27jfkvS,MOH 731 Tested_15-19(F) HV01-05,2020Q2,19,30,female,tested,15-19
kyuG50xCh7R,Khwisero Health Centre,15940,Kisa North Ward,Khwisero Sub County,Kakamega County,atSQz5O7e2A,MOH 731 Tested_25+ (F) HV01-09,2020Q1,44,128,female,tested,25+
kyuG50xCh7R,Khwisero Health Centre,15940,Kisa North Ward,Khwisero Sub County,Kakamega County,atSQz5O7e2A,MOH 731 Tested_25+ (F) HV01-09,2020Q2,62,136,female,tested,25+
kyuG50xCh7R,Khwisero Health Centre,15940,Kisa North Ward,Khwisero Sub County,Kakamega County,gMICOUtzqRb,MOH 731 Tested_10-14(F) HV01-03,2019Q4,3,3,female,tested,10-14
kyuG50xCh7R,Khwisero Health Centre,15940,Kisa North Ward,Khwisero Sub County,Kakamega County,gMICOUtzqRb,MOH 731 Tested_10-14(F) HV01-03,2020Q1,1,3,female,tested,10-14
kyuG50xCh7R,Khwisero Health Centre,15940,Kisa North Ward,Khwisero Sub County,Kakamega County,gMICOUtzqRb,MOH 731 Tested_10-14(F) HV01-03,2020Q2,3,3,female,tested,10-14
kyuG50xCh7R,Khwisero Health Centre,15940,Kisa North Ward,Khwisero Sub County,Kakamega County,gTkVw97FnQK,MOH 731 Tested_25+ (M) HV01-08,2019Q4,72,71,male,tested,25+
kyuG50xCh7R,Khwisero Health Centre,15940,Kisa North Ward,Khwisero Sub County,Kakamega County,gTkVw97FnQK,MOH 731 Tested_25+ (M) HV01-08,2020Q1,68,66,male,tested,25+
kyuG50xCh7R,Khwisero Health Centre,15940,Kisa North Ward,Khwisero Sub County,Kakamega County,gTkVw97FnQK,MOH 731 Tested_25+ (M) HV01-08,2020Q2,72,72,male,tested,25+
kyuG50xCh7R,Khwisero Health Centre,15940,Kisa North Ward,Khwisero Sub County,Kakamega County,OePJt8CcZ0d,MOH 731 Tested_1-9 HV01-01,2020Q1,24,24,n,tested,1-9
kyuG50xCh7R,Khwisero Health Centre,15940,Kisa North Ward,Khwisero Sub County,Kakamega County,OePJt8CcZ0d,MOH 731 Tested_1-9 HV01-01,2020Q2,11,10,n,tested,1-9
kyuG50xCh7R,Khwisero Health Centre,15940,Kisa North Ward,Khwisero Sub County,Kakamega County,XiRbc0DSMOH,MOH 731 Tested_15-19 (M) HV01-04,2019Q4,9,7,male,tested,15-19
kyuG50xCh7R,Khwisero Health Centre,15940,Kisa North Ward,Khwisero Sub County,Kakamega County,XiRbc0DSMOH,MOH 731 Tested_15-19 (M) HV01-04,2020Q1,10,9,male,tested,15-19
kyuG50xCh7R,Khwisero Health Centre,15940,Kisa North Ward,Khwisero Sub County,Kakamega County,XiRbc0DSMOH,MOH 731 Tested_15-19 (M) HV01-04,2020Q2,5,5,male,tested,15-19
KzjIbQebF4W,Shiseso Health Centre,16119,Idakho North Ward,Ikolomani Sub County,Kakamega County,atSQz5O7e2A,MOH 731 Tested_25+ (F) HV01-09,2020Q1,7,58,female,tested,25+
KzjIbQebF4W,Shiseso Health Centre,16119,Idakho North Ward,Ikolomani Sub County,Kakamega County,atSQz5O7e2A,MOH 731 Tested_25+ (F) HV01-09,2020Q2,18,54,female,tested,25+
KzjIbQebF4W,Shiseso Health Centre,16119,Idakho North Ward,Ikolomani Sub County,Kakamega County,gTkVw97FnQK,MOH 731 Tested_25+ (M) HV01-08,2019Q4,20,21,male,tested,25+
KzjIbQebF4W,Shiseso Health Centre,16119,Idakho North Ward,Ikolomani Sub County,Kakamega County,OePJt8CcZ0d,MOH 731 Tested_1-9 HV01-01,2019Q4,2,2,n,tested,1-9
KzjIbQebF4W,Shiseso Health Centre,16119,Idakho North Ward,Ikolomani Sub County,Kakamega County,OePJt8CcZ0d,MOH 731 Tested_1-9 HV01-01,2020Q1,5,5,n,tested,1-9
KzjIbQebF4W,Shiseso Health Centre,16119,Idakho North Ward,Ikolomani Sub County,Kakamega County,XiRbc0DSMOH,MOH 731 Tested_15-19 (M) HV01-04,2019Q4,2,2,male,tested,15-19
KzjIbQebF4W,Shiseso Health Centre,16119,Idakho North Ward,Ikolomani Sub County,Kakamega County,XiRbc0DSMOH,MOH 731 Tested_15-19 (M) HV01-04,2020Q2,1,1,male,tested,15-19
KzjIbQebF4W,Shiseso Health Centre,16119,Idakho North Ward,Ikolomani Sub County,Kakamega County,YXJf27jfkvS,MOH 731 Tested_15-19(F) HV01-05,2020Q1,1,20,female,tested,15-19
KzjIbQebF4W,Shiseso Health Centre,16119,Idakho North Ward,Ikolomani Sub County,Kakamega County,YXJf27jfkvS,MOH 731 Tested_15-19(F) HV01-05,2020Q2,5,17,female,tested,15-19
KZokajoLAXf,Seregeya Dispensary,16102,Likuyani Ward,Likuyani Sub County,Kakamega County,atSQz5O7e2A,MOH 731 Tested_25+ (F) HV01-09,2019Q4,23,35,female,tested,25+
KZokajoLAXf,Seregeya Dispensary,16102,Likuyani Ward,Likuyani Sub County,Kakamega County,atSQz5O7e2A,MOH 731 Tested_25+ (F) HV01-09,2020Q1,18,30,female,tested,25+
KZokajoLAXf,Seregeya Dispensary,16102,Likuyani Ward,Likuyani Sub County,Kakamega County,gTkVw97FnQK,MOH 731 Tested_25+ (M) HV01-08,2019Q4,33,31,male,tested,25+
KZokajoLAXf,Seregeya Dispensary,16102,Likuyani Ward,Likuyani Sub County,Kakamega County,gTkVw97FnQK,MOH 731 Tested_25+ (M) HV01-08,2020Q1,17,17,male,tested,25+
KZokajoLAXf,Seregeya Dispensary,16102,Likuyani Ward,Likuyani Sub County,Kakamega County,gTkVw97FnQK,MOH 731 Tested_25+ (M) HV01-08,2020Q2,6,6,male,tested,25+
KZokajoLAXf,Seregeya Dispensary,16102,Likuyani Ward,Likuyani Sub County,Kakamega County,lj9QYJqS7bN,MOH 731 Tested_10-14 (M) HV01-02,2019Q4,1,,male,tested,10-14
KZokajoLAXf,Seregeya Dispensary,16102,Likuyani Ward,Likuyani Sub County,Kakamega County,OePJt8CcZ0d,MOH 731 Tested_1-9 HV01-01,2019Q4,4,4,n,tested,1-9
KZokajoLAXf,Seregeya Dispensary,16102,Likuyani Ward,Likuyani Sub County,Kakamega County,XiRbc0DSMOH,MOH 731 Tested_15-19 (M) HV01-04,2019Q4,5,5,male,tested,15-19
KZokajoLAXf,Seregeya Dispensary,16102,Likuyani Ward,Likuyani Sub County,Kakamega County,XiRbc0DSMOH,MOH 731 Tested_15-19 (M) HV01-04,2020Q1,1,1,male,tested,15-19
KZokajoLAXf,Seregeya Dispensary,16102,Likuyani Ward,Likuyani Sub County,Kakamega County,XiRbc0DSMOH,MOH 731 Tested_15-19 (M) HV01-04,2020Q2,1,,male,tested,15-19
NaNOAO9vdQF,Namirama Dispensary,17178,Bunyala East Ward,Navakholo Sub County,Kakamega County,gTkVw97FnQK,MOH 731 Tested_25+ (M) HV01-08,2020Q2,8,8,male,tested,25+
NaNOAO9vdQF,Namirama Dispensary,17178,Bunyala East Ward,Navakholo Sub County,Kakamega County,JiuqbydCIcy,MOH 731 Tested_20-24(F) HV01-07,2019Q4,3,22,female,tested,20-24
NaNOAO9vdQF,Namirama Dispensary,17178,Bunyala East Ward,Navakholo Sub County,Kakamega County,JiuqbydCIcy,MOH 731 Tested_20-24(F) HV01-07,2020Q1,8,24,female,tested,20-24
NaNOAO9vdQF,Namirama Dispensary,17178,Bunyala East Ward,Navakholo Sub County,Kakamega County,pkShOkgNQt2,MOH 731 Tested_20-24(M) HV01-06,2020Q1,7,7,male,tested,20-24
NaNOAO9vdQF,Namirama Dispensary,17178,Bunyala East Ward,Navakholo Sub County,Kakamega County,YXJf27jfkvS,MOH 731 Tested_15-19(F) HV01-05,2019Q4,5,9,female,tested,15-19
NaNOAO9vdQF,Namirama Dispensary,17178,Bunyala East Ward,Navakholo Sub County,Kakamega County,YXJf27jfkvS,MOH 731 Tested_15-19(F) HV01-05,2020Q1,5,12,female,tested,15-19
ndBnE6yUjoy,Bukaya Health Centre,15817,Etenje Ward,Mumias West Sub County,Kakamega County,atSQz5O7e2A,MOH 731 Tested_25+ (F) HV01-09,2020Q1,102,148,female,tested,25+
ndBnE6yUjoy,Bukaya Health Centre,15817,Etenje Ward,Mumias West Sub County,Kakamega County,JiuqbydCIcy,MOH 731 Tested_20-24(F) HV01-07,2020Q2,17,52,female,tested,20-24
ndBnE6yUjoy,Bukaya Health Centre,15817,Etenje Ward,Mumias West Sub County,Kakamega County,pkShOkgNQt2,MOH 731 Tested_20-24(M) HV01-06,2020Q1,9,9,male,tested,20-24
ndBnE6yUjoy,Bukaya Health Centre,15817,Etenje Ward,Mumias West Sub County,Kakamega County,YXJf27jfkvS,MOH 731 Tested_15-19(F) HV01-05,2019Q4,12,25,female,tested,15-19
ndBnE6yUjoy,Bukaya Health Centre,15817,Etenje Ward,Mumias West Sub County,Kakamega County,YXJf27jfkvS,MOH 731 Tested_15-19(F) HV01-05,2020Q1,7,30,female,tested,15-19
ndBnE6yUjoy,Bukaya Health Centre,15817,Etenje Ward,Mumias West Sub County,Kakamega County,YXJf27jfkvS,MOH 731 Tested_15-19(F) HV01-05,2020Q2,4,30,female,tested,15-19
lbpwWBn36iE,Majengo Dispensary,15988,Lumakanda Ward,Lugari Sub County,Kakamega County,atSQz5O7e2A,MOH 731 Tested_25+ (F) HV01-09,2019Q4,33,47,female,tested,25+
lbpwWBn36iE,Majengo Dispensary,15988,Lumakanda Ward,Lugari Sub County,Kakamega County,atSQz5O7e2A,MOH 731 Tested_25+ (F) HV01-09,2020Q2,20,33,female,tested,25+
lbpwWBn36iE,Majengo Dispensary,15988,Lumakanda Ward,Lugari Sub County,Kakamega County,gTkVw97FnQK,MOH 731 Tested_25+ (M) HV01-08,2019Q4,17,15,male,tested,25+
lbpwWBn36iE,Majengo Dispensary,15988,Lumakanda Ward,Lugari Sub County,Kakamega County,gTkVw97FnQK,MOH 731 Tested_25+ (M) HV01-08,2020Q1,55,57,male,tested,25+
lbpwWBn36iE,Majengo Dispensary,15988,Lumakanda Ward,Lugari Sub County,Kakamega County,OePJt8CcZ0d,MOH 731 Tested_1-9 HV01-01,2019Q4,4,5,n,tested,1-9
lbpwWBn36iE,Majengo Dispensary,15988,Lumakanda Ward,Lugari Sub County,Kakamega County,OePJt8CcZ0d,MOH 731 Tested_1-9 HV01-01,2020Q1,2,2,n,tested,1-9
lbpwWBn36iE,Majengo Dispensary,15988,Lumakanda Ward,Lugari Sub County,Kakamega County,OePJt8CcZ0d,MOH 731 Tested_1-9 HV01-01,2020Q2,2,2,n,tested,1-9
lbpwWBn36iE,Majengo Dispensary,15988,Lumakanda Ward,Lugari Sub County,Kakamega County,XiRbc0DSMOH,MOH 731 Tested_15-19 (M) HV01-04,2019Q4,5,5,male,tested,15-19
lbpwWBn36iE,Majengo Dispensary,15988,Lumakanda Ward,Lugari Sub County,Kakamega County,XiRbc0DSMOH,MOH 731 Tested_15-19 (M) HV01-04,2020Q1,9,10,male,tested,15-19
lbpwWBn36iE,Majengo Dispensary,15988,Lumakanda Ward,Lugari Sub County,Kakamega County,XiRbc0DSMOH,MOH 731 Tested_15-19 (M) HV01-04,2020Q2,1,1,male,tested,15-19
lbpwWBn36iE,Majengo Dispensary,15988,Lumakanda Ward,Lugari Sub County,Kakamega County,YXJf27jfkvS,MOH 731 Tested_15-19(F) HV01-05,2020Q2,7,12,female,tested,15-19
mzlrz5MPNNj,Mahanga Dispensary - Kakamega,15987,Lwandeti Ward,Lugari Sub County,Kakamega County,JiuqbydCIcy,MOH 731 Tested_20-24(F) HV01-07,2019Q4,8,14,female,tested,20-24
mzlrz5MPNNj,Mahanga Dispensary - Kakamega,15987,Lwandeti Ward,Lugari Sub County,Kakamega County,JiuqbydCIcy,MOH 731 Tested_20-24(F) HV01-07,2020Q2,1,12,female,tested,20-24
mzlrz5MPNNj,Mahanga Dispensary - Kakamega,15987,Lwandeti Ward,Lugari Sub County,Kakamega County,pkShOkgNQt2,MOH 731 Tested_20-24(M) HV01-06,2020Q1,4,4,male,tested,20-24
mzlrz5MPNNj,Mahanga Dispensary - Kakamega,15987,Lwandeti Ward,Lugari Sub County,Kakamega County,YXJf27jfkvS,MOH 731 Tested_15-19(F) HV01-05,2019Q4,12,20,female,tested,15-19
