facilityuid,facility,code,ward,sub_county,county,indicator,period,dhis2_value,datim_value,gender,age
ZjLUO5whjGS,Aneko Dispensary,13478,Got kachola Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2020Q1,19,21.0,(M),20-24
ZjLUO5whjGS,Aneko Dispensary,13478,Got kachola Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2019Q4,35,48.0,(F),15-19
ZjLUO5whjGS,Aneko Dispensary,13478,Got kachola Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2020Q1,10,16.0,(F),15-19
WlgH5Q5Y6kZ,Nyakuru Dispensary,13885,North sakwa Ward,Awendo Sub County,Migori County,atSQz5O7e2A,2019Q4,106,144.0,(F),25+
WlgH5Q5Y6kZ,Nyakuru Dispensary,13885,North sakwa Ward,Awendo Sub County,Migori County,atSQz5O7e2A,2020Q1,88,121.0,(F),25+
WlgH5Q5Y6kZ,Nyakuru Dispensary,13885,North sakwa Ward,Awendo Sub County,Migori County,gMICOUtzqRb,2019Q4,11,10.0,(F),10-14
WlgH5Q5Y6kZ,Nyakuru Dispensary,13885,North sakwa Ward,Awendo Sub County,Migori County,gMICOUtzqRb,2020Q1,6,8.0,(F),10-14
WlgH5Q5Y6kZ,Nyakuru Dispensary,13885,North sakwa Ward,Awendo Sub County,Migori County,gMICOUtzqRb,2020Q2,4,4.0,(F),10-14
WlgH5Q5Y6kZ,Nyakuru Dispensary,13885,North sakwa Ward,Awendo Sub County,Migori County,gTkVw97FnQK,2019Q4,91,86.0,(M),25+
WlgH5Q5Y6kZ,Nyakuru Dispensary,13885,North sakwa Ward,Awendo Sub County,Migori County,gTkVw97FnQK,2020Q1,69,69.0,(M),25+
WlgH5Q5Y6kZ,Nyakuru Dispensary,13885,North sakwa Ward,Awendo Sub County,Migori County,gTkVw97FnQK,2020Q2,57,55.0,(M),25+
WlgH5Q5Y6kZ,Nyakuru Dispensary,13885,North sakwa Ward,Awendo Sub County,Migori County,OePJt8CcZ0d,2020Q1,19,17.0,,1-9
WlgH5Q5Y6kZ,Nyakuru Dispensary,13885,North sakwa Ward,Awendo Sub County,Migori County,OePJt8CcZ0d,2020Q2,20,23.0,,1-9
WlgH5Q5Y6kZ,Nyakuru Dispensary,13885,North sakwa Ward,Awendo Sub County,Migori County,XiRbc0DSMOH,2019Q4,21,20.0,(M),15-19
WlgH5Q5Y6kZ,Nyakuru Dispensary,13885,North sakwa Ward,Awendo Sub County,Migori County,XiRbc0DSMOH,2020Q1,15,16.0,(M),15-19
WlgH5Q5Y6kZ,Nyakuru Dispensary,13885,North sakwa Ward,Awendo Sub County,Migori County,XiRbc0DSMOH,2020Q2,12,8.0,(M),15-19
WnyXc5FYO5e,Ulanda Dispensary,14157,East kanyamkago Ward,Uriri Sub County,Migori County,atSQz5O7e2A,2020Q1,57,68.0,(F),25+
WnyXc5FYO5e,Ulanda Dispensary,14157,East kanyamkago Ward,Uriri Sub County,Migori County,gTkVw97FnQK,2019Q4,62,72.0,(M),25+
WnyXc5FYO5e,Ulanda Dispensary,14157,East kanyamkago Ward,Uriri Sub County,Migori County,gTkVw97FnQK,2020Q1,83,80.0,(M),25+
WnyXc5FYO5e,Ulanda Dispensary,14157,East kanyamkago Ward,Uriri Sub County,Migori County,gTkVw97FnQK,2020Q2,34,35.0,(M),25+
WnyXc5FYO5e,Ulanda Dispensary,14157,East kanyamkago Ward,Uriri Sub County,Migori County,lj9QYJqS7bN,2019Q4,9,9.0,(M),10-14
WnyXc5FYO5e,Ulanda Dispensary,14157,East kanyamkago Ward,Uriri Sub County,Migori County,lj9QYJqS7bN,2020Q1,3,3.0,(M),10-14
WnyXc5FYO5e,Ulanda Dispensary,14157,East kanyamkago Ward,Uriri Sub County,Migori County,lj9QYJqS7bN,2020Q2,1,1.0,(M),10-14
WnyXc5FYO5e,Ulanda Dispensary,14157,East kanyamkago Ward,Uriri Sub County,Migori County,OePJt8CcZ0d,2020Q2,1,1.0,,1-9
WnyXc5FYO5e,Ulanda Dispensary,14157,East kanyamkago Ward,Uriri Sub County,Migori County,XiRbc0DSMOH,2019Q4,11,11.0,(M),15-19
WnyXc5FYO5e,Ulanda Dispensary,14157,East kanyamkago Ward,Uriri Sub County,Migori County,XiRbc0DSMOH,2020Q1,12,12.0,(M),15-19
WnyXc5FYO5e,Ulanda Dispensary,14157,East kanyamkago Ward,Uriri Sub County,Migori County,XiRbc0DSMOH,2020Q2,4,8.0,(M),15-19
WPhMyqa7tMP,Kombato Dispensary,16270,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,atSQz5O7e2A,2019Q4,87,201.0,(F),25+
WPhMyqa7tMP,Kombato Dispensary,16270,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,atSQz5O7e2A,2020Q2,76,54.0,(F),25+
WPhMyqa7tMP,Kombato Dispensary,16270,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,gMICOUtzqRb,2019Q4,5,9.0,(F),10-14
WPhMyqa7tMP,Kombato Dispensary,16270,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,gMICOUtzqRb,2020Q1,1,2.0,(F),10-14
WPhMyqa7tMP,Kombato Dispensary,16270,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,gMICOUtzqRb,2020Q2,6,6.0,(F),10-14
WPhMyqa7tMP,Kombato Dispensary,16270,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2019Q4,51,44.0,(M),25+
WPhMyqa7tMP,Kombato Dispensary,16270,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2020Q1,37,47.0,(M),25+
WPhMyqa7tMP,Kombato Dispensary,16270,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2020Q2,26,26.0,(M),25+
WPhMyqa7tMP,Kombato Dispensary,16270,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,OePJt8CcZ0d,2019Q4,9,7.0,,1-9
WPhMyqa7tMP,Kombato Dispensary,16270,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,OePJt8CcZ0d,2020Q2,15,15.0,,1-9
WPhMyqa7tMP,Kombato Dispensary,16270,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,XiRbc0DSMOH,2019Q4,23,19.0,(M),15-19
WPhMyqa7tMP,Kombato Dispensary,16270,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,XiRbc0DSMOH,2020Q1,14,14.0,(M),15-19
WPhMyqa7tMP,Kombato Dispensary,16270,Macalder/kanyarwanda Ward,Nyatike Sub County,Migori County,XiRbc0DSMOH,2020Q2,8,7.0,(M),15-19
zrSaMWQz90i,Dice Clinic Migori,18897,Suna central Ward,Suna East Sub County,Migori County,atSQz5O7e2A,2019Q4,181,219.0,(F),25+
zrSaMWQz90i,Dice Clinic Migori,18897,Suna central Ward,Suna East Sub County,Migori County,gTkVw97FnQK,2020Q1,69,58.0,(M),25+
zrSaMWQz90i,Dice Clinic Migori,18897,Suna central Ward,Suna East Sub County,Migori County,JiuqbydCIcy,2019Q4,122,140.0,(F),20-24
zrSaMWQz90i,Dice Clinic Migori,18897,Suna central Ward,Suna East Sub County,Migori County,lj9QYJqS7bN,2020Q1,1,1.0,(M),10-14
zrSaMWQz90i,Dice Clinic Migori,18897,Suna central Ward,Suna East Sub County,Migori County,pkShOkgNQt2,2020Q1,49,38.0,(M),20-24
zrSaMWQz90i,Dice Clinic Migori,18897,Suna central Ward,Suna East Sub County,Migori County,YXJf27jfkvS,2020Q2,8,9.0,(F),15-19
tAKPrTA5jzk,Imc Tekeleza Dice Clinic Karungu,19929,Kachieng' Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2019Q4,556,256.0,(F),20-24
WV0WSrN5Wki,Oyani SDA,14008,West kanyamkago Ward,Uriri Sub County,Migori County,atSQz5O7e2A,2019Q4,195,232.0,(F),25+
WV0WSrN5Wki,Oyani SDA,14008,West kanyamkago Ward,Uriri Sub County,Migori County,atSQz5O7e2A,2020Q1,108,123.0,(F),25+
WV0WSrN5Wki,Oyani SDA,14008,West kanyamkago Ward,Uriri Sub County,Migori County,atSQz5O7e2A,2020Q2,67,64.0,(F),25+
WV0WSrN5Wki,Oyani SDA,14008,West kanyamkago Ward,Uriri Sub County,Migori County,gTkVw97FnQK,2019Q4,112,99.0,(M),25+
WV0WSrN5Wki,Oyani SDA,14008,West kanyamkago Ward,Uriri Sub County,Migori County,gTkVw97FnQK,2020Q1,93,79.0,(M),25+
WV0WSrN5Wki,Oyani SDA,14008,West kanyamkago Ward,Uriri Sub County,Migori County,lj9QYJqS7bN,2019Q4,10,6.0,(M),10-14
tAKPrTA5jzk,Imc Tekeleza Dice Clinic Karungu,19929,Kachieng' Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2020Q1,276,47.0,(F),20-24
WV0WSrN5Wki,Oyani SDA,14008,West kanyamkago Ward,Uriri Sub County,Migori County,lj9QYJqS7bN,2020Q2,1,1.0,(M),10-14
tAKPrTA5jzk,Imc Tekeleza Dice Clinic Karungu,19929,Kachieng' Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2019Q4,5,4.0,(M),10-14
WV0WSrN5Wki,Oyani SDA,14008,West kanyamkago Ward,Uriri Sub County,Migori County,OePJt8CcZ0d,2020Q1,3,1.0,,1-9
WV0WSrN5Wki,Oyani SDA,14008,West kanyamkago Ward,Uriri Sub County,Migori County,XiRbc0DSMOH,2019Q4,33,27.0,(M),15-19
tAKPrTA5jzk,Imc Tekeleza Dice Clinic Karungu,19929,Kachieng' Ward,Nyatike Sub County,Migori County,OePJt8CcZ0d,2020Q1,3,3.0,,1-9
WV0WSrN5Wki,Oyani SDA,14008,West kanyamkago Ward,Uriri Sub County,Migori County,XiRbc0DSMOH,2020Q1,15,14.0,(M),15-19
WV0WSrN5Wki,Oyani SDA,14008,West kanyamkago Ward,Uriri Sub County,Migori County,XiRbc0DSMOH,2020Q2,19,6.0,(M),15-19
tAKPrTA5jzk,Imc Tekeleza Dice Clinic Karungu,19929,Kachieng' Ward,Nyatike Sub County,Migori County,OePJt8CcZ0d,2020Q2,1,1.0,,1-9
tAKPrTA5jzk,Imc Tekeleza Dice Clinic Karungu,19929,Kachieng' Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2019Q4,564,28.0,(F),15-19
tAKPrTA5jzk,Imc Tekeleza Dice Clinic Karungu,19929,Kachieng' Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2020Q1,312,9.0,(F),15-19
zwV7ekHDAwe,Sori Lakeside Nursing and Maternity Home,14098,Kachieng' Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2019Q4,215,216.0,(M),25+
zwV7ekHDAwe,Sori Lakeside Nursing and Maternity Home,14098,Kachieng' Ward,Nyatike Sub County,Migori County,lj9QYJqS7bN,2019Q4,2,3.0,(M),10-14
zwV7ekHDAwe,Sori Lakeside Nursing and Maternity Home,14098,Kachieng' Ward,Nyatike Sub County,Migori County,OePJt8CcZ0d,2019Q4,9,9.0,,1-9
zwV7ekHDAwe,Sori Lakeside Nursing and Maternity Home,14098,Kachieng' Ward,Nyatike Sub County,Migori County,OePJt8CcZ0d,2020Q1,15,15.0,,1-9
zwV7ekHDAwe,Sori Lakeside Nursing and Maternity Home,14098,Kachieng' Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2020Q1,19,19.0,(M),20-24
zwV7ekHDAwe,Sori Lakeside Nursing and Maternity Home,14098,Kachieng' Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2020Q1,22,38.0,(F),15-19
WwYfrsmafhY,Imc Tekeleza Dice Clinic Muhuru,19930,Muhuru Ward,Nyatike Sub County,Migori County,atSQz5O7e2A,2019Q4,1037,240.0,(F),25+
WwYfrsmafhY,Imc Tekeleza Dice Clinic Muhuru,19930,Muhuru Ward,Nyatike Sub County,Migori County,gMICOUtzqRb,2019Q4,31,8.0,(F),10-14
WwYfrsmafhY,Imc Tekeleza Dice Clinic Muhuru,19930,Muhuru Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2020Q1,255,20.0,(M),25+
WwYfrsmafhY,Imc Tekeleza Dice Clinic Muhuru,19930,Muhuru Ward,Nyatike Sub County,Migori County,gTkVw97FnQK,2020Q2,104,41.0,(M),25+
WwYfrsmafhY,Imc Tekeleza Dice Clinic Muhuru,19930,Muhuru Ward,Nyatike Sub County,Migori County,OePJt8CcZ0d,2019Q4,12,30.0,,1-9
Tc6CxDQqhM9,Migingo Island Clinic,24341,Muhuru Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2019Q4,3,2.0,(F),20-24
WwYfrsmafhY,Imc Tekeleza Dice Clinic Muhuru,19930,Muhuru Ward,Nyatike Sub County,Migori County,XiRbc0DSMOH,2019Q4,342,19.0,(M),15-19
WwYfrsmafhY,Imc Tekeleza Dice Clinic Muhuru,19930,Muhuru Ward,Nyatike Sub County,Migori County,XiRbc0DSMOH,2020Q1,57,10.0,(M),15-19
WwYfrsmafhY,Imc Tekeleza Dice Clinic Muhuru,19930,Muhuru Ward,Nyatike Sub County,Migori County,XiRbc0DSMOH,2020Q2,17,11.0,(M),15-19
Tc6CxDQqhM9,Migingo Island Clinic,24341,Muhuru Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2019Q4,12,11.0,(M),20-24
Tc6CxDQqhM9,Migingo Island Clinic,24341,Muhuru Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2020Q1,10,8.0,(M),20-24
Tc6CxDQqhM9,Migingo Island Clinic,24341,Muhuru Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2020Q1,3,3.0,(F),15-19
xa8ZMxIarv6,Giribe Dispensary,13576,Wasimbete Ward,Suna West Sub County,Migori County,atSQz5O7e2A,2019Q4,235,293.0,(F),25+
xa8ZMxIarv6,Giribe Dispensary,13576,Wasimbete Ward,Suna West Sub County,Migori County,atSQz5O7e2A,2020Q1,125,139.0,(F),25+
xa8ZMxIarv6,Giribe Dispensary,13576,Wasimbete Ward,Suna West Sub County,Migori County,atSQz5O7e2A,2020Q2,127,109.0,(F),25+
xa8ZMxIarv6,Giribe Dispensary,13576,Wasimbete Ward,Suna West Sub County,Migori County,gMICOUtzqRb,2019Q4,17,22.0,(F),10-14
xa8ZMxIarv6,Giribe Dispensary,13576,Wasimbete Ward,Suna West Sub County,Migori County,gMICOUtzqRb,2020Q1,8,9.0,(F),10-14
xa8ZMxIarv6,Giribe Dispensary,13576,Wasimbete Ward,Suna West Sub County,Migori County,gMICOUtzqRb,2020Q2,8,4.0,(F),10-14
xa8ZMxIarv6,Giribe Dispensary,13576,Wasimbete Ward,Suna West Sub County,Migori County,gTkVw97FnQK,2019Q4,186,186.0,(M),25+
xa8ZMxIarv6,Giribe Dispensary,13576,Wasimbete Ward,Suna West Sub County,Migori County,gTkVw97FnQK,2020Q1,87,88.0,(M),25+
xa8ZMxIarv6,Giribe Dispensary,13576,Wasimbete Ward,Suna West Sub County,Migori County,OePJt8CcZ0d,2019Q4,22,21.0,,1-9
xa8ZMxIarv6,Giribe Dispensary,13576,Wasimbete Ward,Suna West Sub County,Migori County,OePJt8CcZ0d,2020Q1,16,16.0,,1-9
xa8ZMxIarv6,Giribe Dispensary,13576,Wasimbete Ward,Suna West Sub County,Migori County,OePJt8CcZ0d,2020Q2,34,27.0,,1-9
xa8ZMxIarv6,Giribe Dispensary,13576,Wasimbete Ward,Suna West Sub County,Migori County,XiRbc0DSMOH,2019Q4,69,69.0,(M),15-19
xa8ZMxIarv6,Giribe Dispensary,13576,Wasimbete Ward,Suna West Sub County,Migori County,XiRbc0DSMOH,2020Q1,19,19.0,(M),15-19
xa8ZMxIarv6,Giribe Dispensary,13576,Wasimbete Ward,Suna West Sub County,Migori County,XiRbc0DSMOH,2020Q2,26,12.0,(M),15-19
xa8ZMxIarv6,Giribe Dispensary,13576,Wasimbete Ward,Suna West Sub County,Migori County,YXJf27jfkvS,2020Q2,56,53.0,(F),15-19
xaQ9Z2jrxRM,Anjego Dispensary,13480,Kakrao Ward,Suna East Sub County,Migori County,atSQz5O7e2A,2019Q4,88,100.0,(F),25+
xaQ9Z2jrxRM,Anjego Dispensary,13480,Kakrao Ward,Suna East Sub County,Migori County,atSQz5O7e2A,2020Q1,118,76.0,(F),25+
xaQ9Z2jrxRM,Anjego Dispensary,13480,Kakrao Ward,Suna East Sub County,Migori County,gMICOUtzqRb,2019Q4,99,15.0,(F),10-14
xaQ9Z2jrxRM,Anjego Dispensary,13480,Kakrao Ward,Suna East Sub County,Migori County,gMICOUtzqRb,2020Q1,64,4.0,(F),10-14
xaQ9Z2jrxRM,Anjego Dispensary,13480,Kakrao Ward,Suna East Sub County,Migori County,gMICOUtzqRb,2020Q2,51,3.0,(F),10-14
xaQ9Z2jrxRM,Anjego Dispensary,13480,Kakrao Ward,Suna East Sub County,Migori County,gTkVw97FnQK,2020Q1,88,35.0,(M),25+
xaQ9Z2jrxRM,Anjego Dispensary,13480,Kakrao Ward,Suna East Sub County,Migori County,gTkVw97FnQK,2020Q2,19,34.0,(M),25+
xaQ9Z2jrxRM,Anjego Dispensary,13480,Kakrao Ward,Suna East Sub County,Migori County,OePJt8CcZ0d,2020Q1,8,12.0,,1-9
xaQ9Z2jrxRM,Anjego Dispensary,13480,Kakrao Ward,Suna East Sub County,Migori County,XiRbc0DSMOH,2019Q4,45,39.0,(M),15-19
xaQ9Z2jrxRM,Anjego Dispensary,13480,Kakrao Ward,Suna East Sub County,Migori County,XiRbc0DSMOH,2020Q1,41,31.0,(M),15-19
xaQ9Z2jrxRM,Anjego Dispensary,13480,Kakrao Ward,Suna East Sub County,Migori County,XiRbc0DSMOH,2020Q2,1,10.0,(M),15-19
TzHwSMZNntq,Muchebe Dispensary,13830,Mokerero Ward,Kuria West Sub County,Migori County,JiuqbydCIcy,2019Q4,16,24.0,(F),20-24
TzHwSMZNntq,Muchebe Dispensary,13830,Mokerero Ward,Kuria West Sub County,Migori County,JiuqbydCIcy,2020Q2,15,25.0,(F),20-24
TzHwSMZNntq,Muchebe Dispensary,13830,Mokerero Ward,Kuria West Sub County,Migori County,pkShOkgNQt2,2019Q4,7,7.0,(M),20-24
TzHwSMZNntq,Muchebe Dispensary,13830,Mokerero Ward,Kuria West Sub County,Migori County,YXJf27jfkvS,2019Q4,12,20.0,(F),15-19
TzHwSMZNntq,Muchebe Dispensary,13830,Mokerero Ward,Kuria West Sub County,Migori County,YXJf27jfkvS,2020Q1,2,9.0,(F),15-19
TzHwSMZNntq,Muchebe Dispensary,13830,Mokerero Ward,Kuria West Sub County,Migori County,YXJf27jfkvS,2020Q2,7,16.0,(F),15-19
xKOxyxxlXk1,Suna Nursing and Maternity Home,14134,Oruba Ward,Suna West Sub County,Migori County,atSQz5O7e2A,2019Q4,323,352.0,(F),25+
xKOxyxxlXk1,Suna Nursing and Maternity Home,14134,Oruba Ward,Suna West Sub County,Migori County,atSQz5O7e2A,2020Q1,288,300.0,(F),25+
xKOxyxxlXk1,Suna Nursing and Maternity Home,14134,Oruba Ward,Suna West Sub County,Migori County,atSQz5O7e2A,2020Q2,221,239.0,(F),25+
xKOxyxxlXk1,Suna Nursing and Maternity Home,14134,Oruba Ward,Suna West Sub County,Migori County,gMICOUtzqRb,2019Q4,33,35.0,(F),10-14
xKOxyxxlXk1,Suna Nursing and Maternity Home,14134,Oruba Ward,Suna West Sub County,Migori County,gMICOUtzqRb,2020Q1,37,27.0,(F),10-14
xKOxyxxlXk1,Suna Nursing and Maternity Home,14134,Oruba Ward,Suna West Sub County,Migori County,gMICOUtzqRb,2020Q2,4,3.0,(F),10-14
xKOxyxxlXk1,Suna Nursing and Maternity Home,14134,Oruba Ward,Suna West Sub County,Migori County,XiRbc0DSMOH,2019Q4,25,23.0,(M),15-19
xKOxyxxlXk1,Suna Nursing and Maternity Home,14134,Oruba Ward,Suna West Sub County,Migori County,XiRbc0DSMOH,2020Q1,36,30.0,(M),15-19
xKOxyxxlXk1,Suna Nursing and Maternity Home,14134,Oruba Ward,Suna West Sub County,Migori County,XiRbc0DSMOH,2020Q2,10,5.0,(M),15-19
xKOxyxxlXk1,Suna Nursing and Maternity Home,14134,Oruba Ward,Suna West Sub County,Migori County,YXJf27jfkvS,2020Q2,15,45.0,(F),15-19
xt2lltkTLza,Ntimaru Sub-District Hospital,13858,Ntimaru west Ward,Kuria East Sub County,Migori County,atSQz5O7e2A,2019Q4,185,532.0,(F),25+
xt2lltkTLza,Ntimaru Sub-District Hospital,13858,Ntimaru west Ward,Kuria East Sub County,Migori County,atSQz5O7e2A,2020Q1,273,356.0,(F),25+
xt2lltkTLza,Ntimaru Sub-District Hospital,13858,Ntimaru west Ward,Kuria East Sub County,Migori County,gMICOUtzqRb,2020Q1,16,16.0,(F),10-14
xt2lltkTLza,Ntimaru Sub-District Hospital,13858,Ntimaru west Ward,Kuria East Sub County,Migori County,gMICOUtzqRb,2020Q2,11,11.0,(F),10-14
xt2lltkTLza,Ntimaru Sub-District Hospital,13858,Ntimaru west Ward,Kuria East Sub County,Migori County,gTkVw97FnQK,2019Q4,124,119.0,(M),25+
xt2lltkTLza,Ntimaru Sub-District Hospital,13858,Ntimaru west Ward,Kuria East Sub County,Migori County,gTkVw97FnQK,2020Q1,142,146.0,(M),25+
xt2lltkTLza,Ntimaru Sub-District Hospital,13858,Ntimaru west Ward,Kuria East Sub County,Migori County,gTkVw97FnQK,2020Q2,98,95.0,(M),25+
xt2lltkTLza,Ntimaru Sub-District Hospital,13858,Ntimaru west Ward,Kuria East Sub County,Migori County,OePJt8CcZ0d,2019Q4,15,17.0,,1-9
xt2lltkTLza,Ntimaru Sub-District Hospital,13858,Ntimaru west Ward,Kuria East Sub County,Migori County,OePJt8CcZ0d,2020Q1,45,92.0,,1-9
xt2lltkTLza,Ntimaru Sub-District Hospital,13858,Ntimaru west Ward,Kuria East Sub County,Migori County,OePJt8CcZ0d,2020Q2,21,79.0,,1-9
xt2lltkTLza,Ntimaru Sub-District Hospital,13858,Ntimaru west Ward,Kuria East Sub County,Migori County,XiRbc0DSMOH,2019Q4,7,7.0,(M),15-19
xt2lltkTLza,Ntimaru Sub-District Hospital,13858,Ntimaru west Ward,Kuria East Sub County,Migori County,XiRbc0DSMOH,2020Q1,18,19.0,(M),15-19
xt2lltkTLza,Ntimaru Sub-District Hospital,13858,Ntimaru west Ward,Kuria East Sub County,Migori County,XiRbc0DSMOH,2020Q2,21,21.0,(M),15-19
XWycxNbm28F,Ngodhe Dispensary,13853,East kamagambo Ward,Rongo Sub County,Migori County,atSQz5O7e2A,2020Q1,112,144.0,(F),25+
XWycxNbm28F,Ngodhe Dispensary,13853,East kamagambo Ward,Rongo Sub County,Migori County,atSQz5O7e2A,2020Q2,122,124.0,(F),25+
XWycxNbm28F,Ngodhe Dispensary,13853,East kamagambo Ward,Rongo Sub County,Migori County,gTkVw97FnQK,2019Q4,79,95.0,(M),25+
XWycxNbm28F,Ngodhe Dispensary,13853,East kamagambo Ward,Rongo Sub County,Migori County,gTkVw97FnQK,2020Q1,83,97.0,(M),25+
XWycxNbm28F,Ngodhe Dispensary,13853,East kamagambo Ward,Rongo Sub County,Migori County,gTkVw97FnQK,2020Q2,68,85.0,(M),25+
XWycxNbm28F,Ngodhe Dispensary,13853,East kamagambo Ward,Rongo Sub County,Migori County,lj9QYJqS7bN,2019Q4,6,20.0,(M),10-14
XWycxNbm28F,Ngodhe Dispensary,13853,East kamagambo Ward,Rongo Sub County,Migori County,lj9QYJqS7bN,2020Q1,4,5.0,(M),10-14
XWycxNbm28F,Ngodhe Dispensary,13853,East kamagambo Ward,Rongo Sub County,Migori County,OePJt8CcZ0d,2020Q2,6,15.0,,1-9
XWycxNbm28F,Ngodhe Dispensary,13853,East kamagambo Ward,Rongo Sub County,Migori County,XiRbc0DSMOH,2019Q4,48,50.0,(M),15-19
XWycxNbm28F,Ngodhe Dispensary,13853,East kamagambo Ward,Rongo Sub County,Migori County,XiRbc0DSMOH,2020Q1,57,57.0,(M),15-19
XWycxNbm28F,Ngodhe Dispensary,13853,East kamagambo Ward,Rongo Sub County,Migori County,XiRbc0DSMOH,2020Q2,21,15.0,(M),15-19
xYVh11058m8,GK Prison Dispensary (Migori),17728,Suna central Ward,Suna East Sub County,Migori County,atSQz5O7e2A,2019Q4,106,53.0,(F),25+
xYVh11058m8,GK Prison Dispensary (Migori),17728,Suna central Ward,Suna East Sub County,Migori County,atSQz5O7e2A,2020Q1,11,25.0,(F),25+
xYVh11058m8,GK Prison Dispensary (Migori),17728,Suna central Ward,Suna East Sub County,Migori County,atSQz5O7e2A,2020Q2,20,8.0,(F),25+
xYVh11058m8,GK Prison Dispensary (Migori),17728,Suna central Ward,Suna East Sub County,Migori County,gTkVw97FnQK,2019Q4,224,245.0,(M),25+
xYVh11058m8,GK Prison Dispensary (Migori),17728,Suna central Ward,Suna East Sub County,Migori County,gTkVw97FnQK,2020Q1,49,219.0,(M),25+
xYVh11058m8,GK Prison Dispensary (Migori),17728,Suna central Ward,Suna East Sub County,Migori County,gTkVw97FnQK,2020Q2,30,63.0,(M),25+
xYVh11058m8,GK Prison Dispensary (Migori),17728,Suna central Ward,Suna East Sub County,Migori County,XiRbc0DSMOH,2019Q4,10,35.0,(M),15-19
xYVh11058m8,GK Prison Dispensary (Migori),17728,Suna central Ward,Suna East Sub County,Migori County,XiRbc0DSMOH,2020Q1,4,9.0,(M),15-19
xYVh11058m8,GK Prison Dispensary (Migori),17728,Suna central Ward,Suna East Sub County,Migori County,XiRbc0DSMOH,2020Q2,8,8.0,(M),15-19
UlOy160zonh,Midida Dispensary,17342,West kanyamkago Ward,Uriri Sub County,Migori County,JiuqbydCIcy,2019Q4,37,85.0,(F),20-24
UlOy160zonh,Midida Dispensary,17342,West kanyamkago Ward,Uriri Sub County,Migori County,JiuqbydCIcy,2020Q1,52,73.0,(F),20-24
UlOy160zonh,Midida Dispensary,17342,West kanyamkago Ward,Uriri Sub County,Migori County,lj9QYJqS7bN,2019Q4,6,2.0,(M),10-14
UlOy160zonh,Midida Dispensary,17342,West kanyamkago Ward,Uriri Sub County,Migori County,lj9QYJqS7bN,2020Q1,8,8.0,(M),10-14
UlOy160zonh,Midida Dispensary,17342,West kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2019Q4,13,12.0,(M),20-24
UlOy160zonh,Midida Dispensary,17342,West kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2020Q1,15,17.0,(M),20-24
UlOy160zonh,Midida Dispensary,17342,West kanyamkago Ward,Uriri Sub County,Migori County,pkShOkgNQt2,2020Q2,8,9.0,(M),20-24
UlOy160zonh,Midida Dispensary,17342,West kanyamkago Ward,Uriri Sub County,Migori County,YXJf27jfkvS,2019Q4,51,83.0,(F),15-19
UMheUvXia9d,Nyamanga Dispensary,13896,Kachieng' Ward,Nyatike Sub County,Migori County,JiuqbydCIcy,2020Q2,52,55.0,(F),20-24
UMheUvXia9d,Nyamanga Dispensary,13896,Kachieng' Ward,Nyatike Sub County,Migori County,OePJt8CcZ0d,2020Q2,12,12.0,,1-9
UMheUvXia9d,Nyamanga Dispensary,13896,Kachieng' Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2019Q4,24,25.0,(M),20-24
UMheUvXia9d,Nyamanga Dispensary,13896,Kachieng' Ward,Nyatike Sub County,Migori County,pkShOkgNQt2,2020Q2,36,36.0,(M),20-24
UMheUvXia9d,Nyamanga Dispensary,13896,Kachieng' Ward,Nyatike Sub County,Migori County,YXJf27jfkvS,2020Q1,40,40.0,(F),15-19
